Date,Demand(MW),Temp(C),IsHoliday,humidity,feelslike,Barisal_Demand,Chittagong_Demand,Comilla_Demand,Dhaka_Demand,Khulna_Demand,Mymensingh_Demand,Rajshahi_Demand,Rangpur_Demand,Sylhet_Demand
2022-04-22,13000,28.5,1,71.1,31.6,125.0,1076.0,674.0,3419,810.0,750.0,959.0,649.0,443
2022-04-21,14000,26.8,0,68.3,28.4,416.0,1200.0,1208.0,4498,1746.0,1002.0,1234.0,748.0,502
2022-04-20,13000,25.5,0,78.0,26.7,309.0,994.0,699.0,3710,1354.0,742.0,1017.0,609.0,373
2022-04-19,14800,31.8,0,63.3,37.3,401.0,1375.0,1358.0,5097,1742.0,1000.0,1492.0,806.0,555
2022-04-18,14700,31.0,0,65.5,35.8,446.0,1334.0,1305.0,5103,1812.0,1058.0,1618.0,817.0,498
2022-04-17,15000,30.5,0,66.9,35.6,422.0,1381.0,1373.0,4938,1819.0,1059.0,1508.0,874.0,497
2022-04-16,14500,30.5,0,64.8,35.0,419.0,1396.0,1392.0,4921,1843.0,1150.0,1635.0,908.0,514
2022-04-15,13800,31.2,1,65.0,36.3,396.0,1325.0,1326.0,4611,1728.0,1122.0,1596.0,877.0,445
2022-04-14,14000,30.7,1,65.6,35.0,396.0,1260.0,1241.0,4606,1436.0,1086.0,1534.0,791.0,458
2022-04-13,14600,31.1,0,62.8,35.5,417.0,1310.0,1360.0,4848,1797.0,1071.0,1610.0,706.0,558
2022-04-12,14200,30.2,0,68.9,35.0,391.0,1375.0,1366.0,4982,1841.0,1087.0,1585.0,747.0,550
2022-04-11,14200,30.5,0,64.4,34.9,411.0,1371.0,1330.0,4922,1777.0,1062.0,1532.0,651.0,417
2022-04-10,14500,30.4,0,63.9,34.4,393.0,1347.0,1303.0,4703,1685.0,591.0,1382.0,573.0,489
2022-04-09,14500,30.8,0,60.5,34.3,414.0,1274.0,1298.0,4973,1763.0,902.0,1479.0,682.0,528
2022-04-08,13600,30.8,1,61.2,34.1,390.0,1291.0,1297.0,4623,1679.0,1018.0,1490.0,694.0,529
2022-04-07,14400,31.3,0,59.3,35.0,413.0,1257.0,1299.0,5018,1653.0,1174.0,1368.0,627.0,547
2022-04-06,14600,30.6,0,61.2,34.2,402.0,1279.0,1263.0,4897,1679.0,1076.0,1506.0,766.0,549
2022-04-05,14600,31.0,0,59.2,34.4,381.0,1326.0,1287.0,4947,1654.0,1096.0,1407.0,827.0,513
2022-04-04,14300,30.9,0,62.8,35.1,401.0,1303.0,1291.0,4875,1645.0,1163.0,1314.0,745.0,478
2022-04-03,13800,30.4,0,62.7,33.8,409.0,1289.0,1275.0,4912,1684.0,1091.0,1389.0,714.0,497
2022-04-02,13000,30.6,0,61.6,33.9,400.0,1285.0,1288.0,4713,1739.0,1043.0,1485.0,744.0,509
2022-04-01,12900,30.1,1,61.3,33.3,365.0,1210.0,1214.0,4136,1558.0,1080.0,1486.0,608.0,436
2022-03-31,13500,30.0,0,60.6,32.6,372.0,1283.0,1200.0,5025,1580.0,1052.0,1521.0,764.0,443
2022-03-30,13400,29.8,0,62.9,32.1,365.0,1295.0,1110.0,4656,1625.0,1034.0,1471.0,774.0,385
2022-03-29,13400,29.2,0,67.5,31.8,369.0,1284.0,1030.0,4273,1600.0,1090.0,1480.0,864.0,367
2022-03-28,13600,29.9,0,66.6,33.7,370.0,1307.0,1000.0,4742,1617.0,1059.0,1519.0,869.0,405
2022-03-27,13800,29.4,0,70.3,33.4,370.0,1251.0,1073.0,4657,1541.0,1041.0,1422.0,915.0,490
2022-03-26,12600,29.8,0,63.5,33.1,355.0,1166.0,1183.0,4200,1518.0,1095.0,1477.0,821.0,399
2022-03-25,12600,30.7,1,60.0,34.3,320.0,1232.0,1139.0,4194,1434.0,1041.0,1398.0,859.0,450
2022-03-24,13800,30.7,0,56.7,33.1,344.0,1276.0,1154.0,4847,1565.0,973.0,1426.0,843.0,449
2022-03-23,13500,30.8,0,54.2,32.5,481.7142857142857,1301.0,485.0,4853,1194.0,1538.0,1011.0,742.0,363
2022-03-22,13500,29.4,0,58.0,31.1,336.0,1390.0,1100.0,4617,1470.0,940.0,1426.0,845.0,452
2022-03-21,13300,29.5,0,57.5,31.0,327.0,1279.0,1104.0,4634,1479.0,952.0,1411.0,832.0,435
2022-03-20,12900,30.3,0,51.6,31.5,317.0,1299.0,1117.0,4618,1467.0,934.0,1402.0,900.0,453
2022-03-19,11500,29.8,0,55.0,31.0,311.0,1254.0,1130.0,3820,1373.0,997.0,1371.0,865.0,451
2022-03-18,12000,29.8,1,55.0,31.0,309.0,1211.0,1121.0,3587,1337.0,970.0,1264.0,841.0,439
2022-03-17,12400,29.3,0,55.9,30.2,310.0,1321.0,1103.0,4346,1424.0,964.0,1322.0,875.0,435
2022-03-16,12300,29.4,0,55.4,30.1,311.0,1318.0,1082.0,4488,1388.0,939.0,1313.0,821.0,467
2022-03-15,12100,29.3,0,53.2,29.9,306.0,1244.0,1044.0,4175,1310.0,997.0,1241.0,718.0,458
2022-03-14,12400,28.7,0,57.1,29.8,296.0,1172.0,1031.0,4258,1248.0,952.0,1176.0,703.0,450
2022-03-13,12500,28.3,0,52.0,28.6,288.0,1249.0,974.0,4068,1243.0,946.0,1161.0,696.0,434
2022-03-12,11100,28.3,0,55.2,28.7,286.0,1188.0,982.0,4026,1309.0,959.0,1200.0,776.0,432
2022-03-11,11000,28.9,1,54.4,29.7,270.0,1067.0,917.0,3323,1158.0,944.0,1060.0,721.0,431
2022-03-10,12000,28.3,0,54.8,28.7,279.0,1170.0,968.0,4112,1261.0,974.0,1168.0,770.0,446
2022-03-09,12000,28.3,0,57.4,29.2,283.0,1224.0,978.0,4112,1263.0,1016.0,1177.0,742.0,434
2022-03-08,11700,27.6,0,56.9,28.0,286.0,1290.0,928.0,4173,1313.0,995.0,1181.0,771.0,417
2022-03-07,11500,27.3,0,58.5,27.5,268.0,1141.0,931.0,4077,1283.0,966.0,1158.0,738.0,401
2022-03-06,11400,27.5,0,53.0,27.4,274.0,1151.0,884.0,3837,1229.0,957.0,1128.0,720.0,385
2022-03-05,10500,26.7,0,52.1,26.7,262.0,1146.0,870.0,3814,1229.0,914.0,1110.0,704.0,369
2022-03-04,10000,26.2,1,58.0,26.5,237.0,1040.0,785.0,3097,1092.0,906.0,992.0,686.0,346
2022-03-03,10800,26.2,0,52.9,26.1,258.0,1173.0,858.0,3847,1203.0,921.0,1078.0,703.0,364
2022-03-02,10900,26.3,0,57.1,26.3,258.0,1124.0,844.0,3861,1175.0,900.0,1079.0,711.0,348
2022-03-01,11000,26.3,0,57.2,26.3,258.0,1087.0,859.0,3661,1171.0,920.0,1081.0,698.0,352
2022-02-28,10400,25.9,0,62.1,26.2,260.0,1096.0,853.0,3947,1173.0,893.0,1074.0,682.0,359
2022-02-27,10500,26.0,0,64.0,26.4,189.0,1159.0,852.0,3739,789.0,857.0,988.0,686.0,358
2022-02-26,10400,25.9,0,60.0,26.0,260.0,1122.0,796.0,3700,1182.0,890.0,1050.0,641.0,344
2022-02-25,9300,24.4,1,67.9,24.5,244.0,914.0,782.0,2889,1072.0,828.0,951.0,487.0,332
2022-02-24,10500,25.0,0,64.7,25.5,252.0,1104.0,802.0,3546,1184.0,870.0,1019.0,686.0,347
2022-02-23,10100,23.5,0,59.6,23.5,252.0,1076.0,810.0,3566,1140.0,910.0,1061.0,678.0,338
2022-02-22,10100,22.6,0,61.3,22.6,252.0,1070.0,778.0,3458,1118.0,865.0,1027.0,697.0,339
2022-02-21,9200,22.4,0,64.2,22.4,240.0,810.0,755.0,2561,1049.0,835.0,1017.0,602.0,300
2022-02-20,10600,21.9,0,65.6,21.9,245.0,1003.0,759.0,3095,1086.0,801.0,998.0,682.0,337
2022-02-19,10100,22.9,0,56.5,22.8,235.0,1018.0,694.0,3358,1122.0,893.0,1013.0,719.0,355
2022-02-18,9000,22.6,1,57.0,22.4,237.0,869.0,715.0,2776,1009.0,843.0,959.0,619.0,328
2022-02-17,10000,22.1,0,62.4,22.1,247.0,1034.0,747.0,3504,1141.0,894.0,1033.0,696.0,337
2022-02-16,10250,22.5,0,64.9,22.6,238.0,989.0,715.0,3496,1121.0,888.0,1009.0,695.0,346
2022-02-15,10000,22.9,0,61.6,22.9,245.0,1009.0,610.0,3447,1135.0,888.0,1037.0,712.0,346
2022-02-14,10000,21.8,0,59.4,21.8,238.0,894.0,713.0,3473,1148.0,890.0,1035.0,707.0,344
2022-02-13,10300,21.2,0,56.7,21.2,241.0,1001.0,721.0,3209,1128.0,884.0,1009.0,695.0,343
2022-02-12,9600,20.3,0,65.4,20.3,220.0,980.0,706.0,3313,1135.0,843.0,994.0,689.0,355
2022-02-11,9500,20.2,1,73.9,20.2,204.0,950.0,693.0,2663,1007.0,797.0,903.0,617.0,318
2022-02-10,9800,19.1,0,78.3,19.1,240.0,1036.0,743.0,3290,1093.0,798.0,908.0,651.0,302
2022-02-09,10000,20.8,0,62.2,20.8,225.0,1040.0,782.0,3368,1094.0,862.0,931.0,692.0,333
2022-02-08,9800,20.1,0,62.6,20.1,248.0,1078.0,754.0,3347,1083.0,838.0,934.0,674.0,336
2022-02-07,9700,19.5,0,66.2,19.5,247.0,1079.0,741.0,3678,1091.0,785.0,915.0,655.0,333
2022-02-06,10000,18.7,0,68.3,18.7,224.0,1095.0,741.0,3565,1104.0,782.0,913.0,636.0,330
2022-02-05,9100,20.0,0,68.4,20.0,273.0,1043.0,741.0,3347,1060.0,772.0,883.0,576.0,336
2022-02-04,8500,19.4,1,82.3,19.4,228.0,959.0,574.0,2653,862.0,626.0,746.0,627.5714285714286,271
2022-02-03,10200,21.9,0,67.2,21.9,245.0,1059.0,780.0,3605,1139.0,777.0,999.0,720.0,338
2022-02-02,10000,21.7,0,64.1,21.7,237.0,1098.0,785.0,3590,1139.0,884.0,1027.0,734.0,336
2022-02-01,10000,20.0,0,67.4,20.0,248.0,970.0,764.0,3593,1118.0,869.0,1039.0,714.0,333
2022-01-30,10200,18.3,0,66.2,18.3,236.0,1028.0,780.0,3506,1135.0,866.0,1020.0,719.0,337
2022-01-29,9800,20.0,0,64.8,17.3,242.0,1064.0,776.0,3501,1132.0,898.0,1027.0,729.0,331
2022-01-28,8800,19.4,1,65.1,19.4,231.0,906.0,720.0,2707,1035.0,841.0,967.0,685.0,316
2022-01-27,10200,20.0,0,73.1,20.0,240.0,1125.0,766.0,3538,1127.0,871.0,1020.0,720.0,339
2022-01-26,10200,20.8,0,78.1,20.8,251.0,1101.0,776.0,3434,1042.0,853.0,1004.0,697.0,332
2022-01-25,10000,20.8,0,71.1,20.8,246.0,1108.0,791.0,3576,1097.0,888.0,1015.0,706.0,343
2022-01-24,9800,21.2,0,70.8,21.2,253.0,1073.0,761.0,3538,1112.0,892.0,1005.0,697.0,344
2022-01-23,9750,21.0,0,72.2,21.0,243.0,998.0,780.0,3587,1090.0,824.0,976.0,678.0,336
2022-01-22,9800,20.4,0,73.6,20.4,245.0,1035.0,783.0,3521,1075.0,886.0,977.0,668.0,340
2022-01-21,8800,20.1,1,73.2,20.1,240.0,991.0,719.0,2785,1016.0,843.0,940.0,637.0,326
2022-01-20,10000,19.7,0,72.5,19.7,250.0,1016.0,737.0,3581,1097.0,864.0,1004.0,682.0,331
2022-01-19,10000,20.8,0,67.9,20.8,243.0,1058.0,778.0,3568,1109.0,875.0,1013.0,661.0,335
2022-01-18,9900,20.8,0,67.3,20.8,245.0,1021.0,772.0,3560,1081.0,871.0,999.0,658.0,335
2022-01-17,9900,20.5,0,69.6,20.5,247.0,1007.0,763.0,3704,1103.0,850.0,997.0,630.0,330
2022-01-16,9800,20.8,0,68.2,20.8,237.0,1031.0,777.0,3524,1107.0,866.0,992.0,658.0,338
2022-01-15,9300,20.7,0,71.6,20.7,242.0,1076.0,760.0,3553,1103.0,824.0,950.0,652.0,329
2022-01-14,8600,20.3,1,72.4,20.3,243.0,856.0,735.0,2661,988.0,785.0,876.0,579.0,317
2022-01-13,9900,22.6,0,66.8,22.6,245.0,1036.0,764.0,3664,1086.0,837.0,939.0,663.0,345
2022-01-12,9850,21.9,0,71.2,21.9,234.0,1019.0,746.0,3645,1074.0,825.0,926.0,614.0,333
2022-01-11,9900,23.1,0,70.3,23.2,247.0,1098.0,795.0,3594,1085.0,816.0,967.0,614.0,337
2022-01-10,9600,23.1,0,65.3,23.1,248.0,1091.0,770.0,3671,1074.0,812.0,958.0,626.0,339
2022-01-09,9800,22.1,0,66.9,22.1,249.0,1028.0,759.0,3552,1087.0,808.0,950.0,634.0,340
2022-01-08,9200,22.5,0,67.0,22.6,254.0,998.0,785.0,3495,1117.0,788.0,924.0,610.0,348
2022-01-07,8500,22.5,1,70.4,22.7,234.0,842.0,700.0,2722,1015.0,742.0,858.0,575.0,313
2022-01-06,9500,19.9,0,75.8,19.9,247.0,991.0,755.0,3267,1083.0,767.0,900.0,581.0,340
2022-01-05,9500,19.7,0,79.5,19.7,249.0,958.0,742.0,3152,1069.0,760.0,906.0,630.0,334
2022-01-04,9300,20.6,0,71.5,20.6,247.0,1019.0,734.0,3259,1075.0,762.0,926.0,622.0,347
2022-01-03,9000,20.8,0,70.3,20.8,240.0,892.0,751.0,3233,1021.0,725.0,892.0,614.0,341
2022-01-02,9600,19.9,0,77.1,19.9,240.0,892.0,751.0,3233,1021.0,725.0,892.0,614.0,341
2022-01-01,9200,20.4,0,68.7,20.4,234.0,985.0,748.0,3061,1061.0,723.0,888.0,613.0,341
2021-12-31,8500,22.4,1,60.0,22.4,241.0,956.0,711.0,2581,1008.0,698.0,824.0,582.0,321
2021-12-30,9500,21.9,0,65.0,21.9,248.0,1093.0,751.0,3283,1082.0,724.0,889.0,613.0,335
2021-12-29,9500,21.7,0,66.2,21.7,256.0,1116.0,753.0,3294,1083.0,716.0,883.0,614.0,333
2021-12-28,9800,21.8,0,66.6,21.8,255.0,1038.0,735.0,3339,1056.0,735.0,902.0,612.0,332
2021-12-27,9800,21.9,0,66.8,21.9,248.0,1059.0,730.0,3298,1088.0,716.0,902.0,619.0,334
2021-12-26,9500,22.2,0,66.0,22.2,250.0,1078.0,684.0,3211,1062.0,699.0,853.0,590.0,325
2021-12-25,9200,22.3,0,64.8,22.3,241.0,953.0,705.0,3143,1045.0,699.0,876.0,611.0,331
2021-12-24,8300,21.6,1,69.0,21.6,241.0,920.0,696.0,2590,982.0,666.0,830.0,562.0,319
2021-12-23,9400,20.5,0,71.5,20.5,254.0,1027.0,741.0,3226,1074.0,720.0,877.0,603.0,333
2021-12-22,9500,20.9,0,70.5,20.9,247.0,1030.0,720.0,3258,1077.0,726.0,880.0,622.0,329
2021-12-21,9200,20.3,0,67.8,20.3,231.0,1080.0,733.0,3278,1081.0,717.0,900.0,627.0,332
2021-12-20,9200,19.8,0,64.6,19.8,245.0,930.0,742.0,3242,1088.0,720.0,881.0,614.0,328
2021-12-19,9300,21.6,0,66.1,21.6,242.0,968.0,730.0,3179,1062.0,706.0,892.0,608.0,325
2021-12-18,9100,21.9,0,70.7,22.0,243.0,1012.0,727.0,3183,1048.0,719.0,862.0,619.0,333
2021-12-17,8300,23.0,1,70.2,23.2,230.0,878.0,711.0,2569,964.0,671.0,812.0,566.0,320
2021-12-16,8600,22.7,0,65.8,22.7,239.0,810.0,707.0,2369,971.0,659.0,813.0,547.0,315
2021-12-15,9200,22.3,0,67.5,22.3,246.0,1001.0,744.0,3197,1047.0,701.0,897.0,615.0,335
2021-12-14,9600,22.2,0,70.1,22.2,260.0,1014.0,745.0,3299,1055.0,706.0,884.0,597.0,336
2021-12-13,9600,22.0,0,69.3,22.0,239.0,1039.0,727.0,3227,1031.0,714.0,906.0,602.0,331
2021-12-12,9800,23.4,0,69.6,23.5,233.0,976.0,738.0,3177,1057.0,695.0,896.0,600.0,336
2021-12-11,9000,23.6,0,65.7,23.7,245.0,990.0,742.0,3175,1035.0,706.0,858.0,589.0,334
2021-12-10,8500,24.7,1,65.3,24.7,232.0,1029.0,680.0,2687,974.0,661.0,802.0,574.0,325
2021-12-09,9700,25.0,0,69.0,25.3,241.0,1114.0,756.0,3525,1071.0,709.0,903.0,628.0,330
2021-12-08,9700,24.3,0,69.8,24.5,247.0,1129.0,756.0,3357,1026.0,701.0,912.0,586.0,342
2021-12-07,9200,23.2,0,81.1,23.2,243.0,1047.0,746.0,3321,1046.0,708.0,897.0,592.0,329
2021-12-06,9500,21.5,0,90.3,21.5,245.0,986.0,636.0,2971,931.0,661.0,861.0,577.0,310
2021-12-05,9600,23.1,0,80.5,23.1,249.0,999.0,750.0,3309,981.0,687.0,877.0,606.0,333
2021-12-04,9000,24.4,0,68.3,24.6,253.0,1059.0,752.0,3413,1028.0,692.0,873.0,601.0,335
2021-12-03,9000,25.1,1,61.8,25.2,246.0,900.0,693.0,2812,964.0,655.0,821.0,541.0,321
2021-12-02,9700,25.8,0,65.7,26.1,248.0,1078.0,751.0,3546,1049.0,706.0,873.0,593.0,331
2021-12-01,9600,25.2,0,63.1,25.4,244.0,1052.0,742.0,3481,1044.0,705.0,890.0,599.0,342
2021-11-30,9300,24.1,0,65.8,24.3,240.0,1119.0,747.0,3484,1049.0,701.0,862.0,573.0,331
2021-11-29,9300,24.3,0,65.4,24.4,229.0,1097.0,745.0,3554,1076.0,708.0,878.0,616.0,336
2021-11-28,9700,24.0,0,65.5,24.1,237.0,1082.0,760.0,3376,1029.0,653.0,839.0,563.0,322
2021-11-27,8800,24.5,0,66.7,24.7,252.0,1016.0,723.0,3454,1035.0,691.0,864.0,595.0,341
2021-11-26,9000,25.0,1,63.2,25.1,234.0,935.0,704.0,2801,959.0,640.0,794.0,552.0,311
2021-11-25,9900,25.1,0,64.5,25.4,254.0,1121.0,754.0,3603,1039.0,684.0,836.0,584.0,334
2021-11-24,10300,26.7,0,63.0,27.1,241.0,1062.0,764.0,3721,1057.0,703.0,883.0,586.0,339
2021-11-23,10000,25.8,0,73.0,27.0,237.0,1339.0,790.0,3818,1096.0,728.0,881.0,620.0,340
2021-11-22,9700,26.0,0,69.3,26.7,239.0,1240.0,786.0,3762,1106.0,699.0,885.0,618.0,346
2021-11-21,10200,25.8,0,64.7,26.2,244.0,1225.0,797.0,3364,1078.0,713.0,881.0,606.0,347
2021-11-20,9200,25.5,0,62.4,25.6,242.0,1301.0,759.0,3552,1047.0,718.0,863.0,598.0,359
2021-11-19,9000,25.5,1,63.4,25.8,230.0,1034.0,675.0,2845,937.0,670.0,782.0,543.0,330
2021-11-18,9900,25.8,0,63.8,26.2,226.0,1268.0,765.0,3656,1034.0,721.0,864.0,607.0,260
2021-11-17,9700,26.0,0,66.0,26.5,243.0,1161.0,778.0,3549,1019.0,703.0,878.0,572.0,359
2021-11-16,9800,25.1,0,70.6,25.4,245.0,1263.0,755.0,2740,1033.0,698.0,866.0,570.0,362
2021-11-15,9300,23.8,0,79.7,23.8,235.0,1347.0,725.0,3519,1043.0,717.0,864.0,591.0,358
2021-11-14,9800,23.5,0,78.4,23.5,247.0,1153.0,762.0,3339,1007.0,704.0,844.0,566.0,344
2021-11-13,10500,25.1,0,78.6,25.4,253.0,1095.0,762.0,3244,1009.0,678.0,838.0,562.0,351
2021-11-12,10000,26.8,1,66.6,27.5,255.0,1181.0,831.0,3049,973.0,679.0,801.0,504.0,360
2021-11-11,10500,26.7,0,65.3,27.5,257.0,1443.0,860.0,3811,1086.0,731.0,840.0,597.0,396
2021-11-10,10500,26.5,0,64.1,27.1,256.0,1305.0,833.0,3809,1067.0,740.0,896.0,573.0,395
2021-11-08,10000,26.1,0,61.5,26.3,247.0,1145.0,781.0,3692,1049.0,718.0,871.0,557.0,365
2021-11-07,10400,26.6,0,63.7,27.1,249.0,1096.0,772.0,3633,1061.0,717.0,911.0,575.0,359
2021-11-06,10300,26.6,0,60.5,27.0,252.0,1076.0,777.0,3560,1058.0,716.0,869.0,557.0,359
2021-11-05,9600,26.9,1,62.0,27.2,233.0,1022.0,742.0,3010,978.0,681.0,818.0,541.0,349
2021-11-04,10500,27.5,0,63.3,28.3,251.0,1248.0,806.0,3641,1084.0,728.0,882.0,570.0,371
2021-11-03,10500,27.0,0,63.3,27.6,254.0,1222.0,843.0,3840,1115.0,745.0,928.0,576.0,384
2021-11-02,11000,27.1,0,61.9,27.6,251.0,1245.0,839.0,3794,1111.0,727.0,899.0,563.0,384
2021-11-01,11000,27.5,0,56.5,27.9,256.0,1209.0,847.0,3896,1111.0,733.0,919.0,576.0,390
2021-10-31,12000,28.6,0,53.2,28.7,274.0,1311.0,945.0,4007,1154.0,755.0,917.0,588.0,431
2021-10-30,11700,28.5,0,65.5,30.7,310.0,1363.0,1082.0,4194,1253.0,839.0,956.0,628.0,480
2021-10-29,10700,28.9,1,65.3,31.3,309.0,1208.0,1077.0,3597,1243.0,853.0,985.0,592.0,473
2021-10-28,12000,28.4,0,68.9,30.8,307.0,1288.0,1037.0,4379,1325.0,866.0,1054.0,640.0,478
2021-10-27,12000,28.8,0,66.5,31.0,287.0,1290.0,1030.0,4325,1329.0,897.0,1072.0,611.0,474
2021-10-25,12000,28.6,0,69.5,31.6,316.0,1261.0,1039.0,4212,1319.0,876.0,1076.0,664.0,456
2021-10-24,12600,28.5,0,68.8,31.1,309.0,1251.0,1044.0,4254,1307.0,864.0,1060.0,648.0,451
2021-10-23,11500,28.7,0,69.4,31.6,310.0,1281.0,1058.0,4143,1283.0,857.0,1063.0,646.0,447
2021-10-22,11000,28.4,1,68.4,30.6,284.0,1154.0,964.0,3423,1206.0,793.0,978.0,587.0,441
2021-10-21,12400,28.5,0,74.8,32.0,314.0,1295.0,1056.0,4236,1302.0,892.0,1053.0,644.0,486
2021-10-20,11500,27.8,0,80.7,31.3,301.0,1153.0,993.0,3748,1289.0,732.0,978.0,516.0,414
2021-10-19,12000,27.0,0,85.1,29.6,263.0,1243.0,915.0,4120,1162.0,887.0,1086.0,631.0,435
2021-10-18,12600,28.0,0,83.1,32.7,269.0,1333.0,989.0,4240,1178.0,845.0,1105.0,666.0,496
2021-10-17,13600,30.2,0,73.3,35.9,259.0,1255.0,1059.0,4342,1261.0,1050.0,1217.0,687.0,557
2021-10-16,13500,30.0,0,73.4,35.1,351.0,1315.0,1147.0,4441,1414.0,1056.0,1319.0,706.0,545
2021-10-15,12900,30.8,1,67.5,36.0,110.0,1063.0,892.0,4140,1433.0,1053.0,1305.0,690.0,565
2021-10-14,13800,30.7,0,71.3,37.0,380.0,1337.0,1222.0,4554,1464.0,1005.0,1214.0,752.0,573
2021-10-13,13700,30.0,0,71.8,35.3,373.0,1366.0,1200.0,4699,1537.0,975.0,1426.0,723.0,579
2021-10-12,13800,30.8,0,68.3,36.3,406.0,1346.0,1280.0,4653,1599.0,937.0,1384.0,730.0,581
2021-10-11,13800,31.1,0,67.9,36.9,402.0,1338.0,1283.0,4596,1592.0,957.0,1360.0,737.0,572
2021-10-09,12800,30.2,0,71.0,35.6,391.0,1327.0,1185.0,4596,1600.0,1015.0,1395.0,718.0,515
2021-10-08,12200,30.2,1,70.1,35.4,370.0,1235.0,1230.0,3962,1539.0,1022.0,1272.0,699.0,489
2021-10-07,13000,29.9,0,70.3,34.2,323.0,1255.0,1217.0,4567,1565.0,997.0,1294.0,668.0,510
2021-10-06,12500,28.5,0,79.1,33.3,342.0,1334.0,1203.0,4358,1541.0,996.0,1323.0,740.0,492
2021-10-05,12500,28.4,0,78.7,32.8,348.0,1286.0,1125.0,4309,1490.0,955.0,1257.0,714.0,459
2021-10-04,13000,29.6,0,73.6,34.4,358.0,1203.0,1182.0,4550,1499.0,724.0,1253.0,607.0,461
2021-10-03,13800,29.9,0,72.2,35.4,365.0,1166.0,1219.0,4196,1343.0,753.0,1091.0,585.0,413
2021-10-02,13000,31.0,0,65.2,35.9,375.0,1243.0,1232.0,4562,1561.0,1045.0,1342.0,723.0,536
2021-10-01,12800,30.8,1,66.6,35.7,339.0,1210.0,1179.0,3992,1494.0,1035.0,1260.0,733.0,565
2021-09-30,13000,29.9,0,68.9,34.4,353.0,1378.0,1178.0,4607,1525.0,1050.0,1260.0,709.0,563
2021-09-29,13000,28.2,0,78.5,32.4,311.0,1242.0,1103.0,4425,1301.0,1021.0,1228.0,725.0,543
2021-09-28,13200,28.8,0,75.8,33.0,294.0,1336.0,1114.0,4314,1344.0,1013.0,1193.0,733.0,516
2021-09-27,13800,30.2,0,69.7,35.3,365.0,1316.0,1193.0,4560,1358.0,962.0,1162.0,695.0,557
2021-09-26,13300,30.8,0,70.4,36.5,372.0,1270.0,774.0,4802,1454.0,994.0,1374.0,730.0,566
2021-09-25,13200,29.9,0,72.0,35.2,384.0,1290.0,1223.0,4387,1566.0,1018.0,1307.0,753.0,580
2021-09-22,13200,29.3,0,72.4,34.1,322.0,1287.0,1069.0,4486,1351.0,957.0,1188.0,786.0,509
2021-09-21,13200,28.3,0,78.0,32.5,325.0,1202.0,1116.0,4452,1373.0,979.0,1200.0,735.0,516
2021-09-20,13300,28.9,0,73.8,33.0,311.0,1249.0,1082.0,4364,1393.0,994.0,1278.0,700.0,555
2021-09-19,13200,28.8,0,77.6,33.8,309.0,1227.0,1062.0,4349,1348.0,1014.0,1274.0,729.0,521
2021-09-18,12800,29.2,0,76.9,34.6,320.0,1276.0,1140.0,4517,1441.0,982.0,1204.0,752.0,479
2021-09-17,12900,29.3,1,75.3,34.5,336.0,1086.0,1134.0,3777,1444.0,1026.0,1202.0,730.0,503
2021-09-16,13500,30.0,0,73.1,35.5,365.0,1258.0,1166.0,4565,1534.0,985.0,1296.0,737.0,542
2021-09-15,13400,30.4,0,68.4,35.3,358.0,1327.0,1207.0,4636,1444.0,962.0,1330.0,720.0,425
2021-09-14,13500,28.9,0,78.6,34.1,329.0,1255.0,1169.0,4253,1297.0,1019.0,1173.0,747.0,586
2021-09-13,13800,30.1,0,71.1,35.5,372.0,1229.0,1208.0,4359,1498.0,993.0,1330.0,734.0,569
2021-09-12,13800,31.9,0,61.3,36.8,369.0,1239.0,1170.0,4591,1515.0,994.0,1333.0,707.0,579
2021-09-10,12500,31.0,1,67.9,36.7,366.0,1151.0,1216.0,4059,1457.0,996.0,1280.0,836.0,575
2021-09-09,13500,30.2,0,71.6,36.0,396.0,1311.0,1224.0,4429,1609.0,1007.0,1352.0,805.0,574
2021-09-08,13500,29.7,0,71.1,34.5,371.0,1321.0,1219.0,4494,1507.0,974.0,1307.0,830.0,569
2021-09-07,13300,29.8,0,73.1,35.3,354.0,1279.0,1190.0,4463,1475.0,1030.0,1255.0,790.0,564
2021-09-06,13800,30.4,0,71.3,35.8,345.0,1236.0,1203.0,4547,1534.0,962.0,1337.0,770.0,475
2021-09-05,13800,30.6,0,70.3,36.5,408.0,1222.0,1193.0,4572,1439.0,973.0,1244.0,800.0,572
2021-09-04,13000,30.1,0,72.8,36.0,370.0,1257.0,1297.0,4344,1673.0,955.0,1366.0,803.0,587
2021-09-03,12300,30.2,1,71.5,35.8,369.0,1270.0,1202.0,3972,1552.0,978.0,1290.0,809.0,539
2021-09-02,13300,30.0,0,73.2,35.7,380.0,1313.0,1230.0,4430,1573.0,930.0,1234.0,747.0,551
2021-09-01,13500,29.2,0,76.3,34.2,389.0,1318.0,1221.0,4358,1582.0,966.0,1242.0,804.0,540
2021-08-31,13500,29.8,0,73.5,35.2,405.0,1362.0,1205.0,4403,1567.0,924.0,1227.0,768.0,552
2021-08-30,13000,29.2,0,72.5,33.5,374.0,1284.0,1178.0,4306,1537.0,1000.0,1275.0,780.0,500
2021-08-29,13500,29.2,0,75.2,34.2,380.0,1257.0,1207.0,4320,1530.0,960.0,1206.0,747.0,540
2021-08-28,13000,30.4,0,71.1,36.1,298.0,1302.0,1183.0,4446,1455.0,954.0,1205.0,768.0,562
