Report Date,Zone,Generation(MW)
2023-03-08,Rajshahi,1948
2023-03-08,Rangpur,968
2023-03-08,Chattogram,2391
2023-03-08,Cumilla,3345
2023-03-07,Sylhet,2634
2023-03-07,Rangpur,968
2023-03-07,Rajshahi,1971
2023-03-07,Dhaka,30
2023-03-07,Chattogram,2387
2023-03-07,Cumilla,3334
2023-03-07,Mymensing,697
2023-03-07,Barishal,2750
2023-03-07,Khulna,3568
2023-03-06,Dhaka,29
2023-03-06,Mymensing,550
2023-03-06,Cumilla,3491
2023-03-06,Sylhet,2577
2023-03-06,Rangpur,968
2023-03-06,Khulna,3475
2023-03-06,Barishal,2772
2023-03-06,Rajshahi,1911
2023-03-06,Chattogram,2166
2023-03-05,Sylhet,3389
2023-03-05,Barishal,2814
2023-03-05,Khulna,3676
2023-03-05,Rajshahi,1933
2023-03-05,Rangpur,987
2023-03-05,Mymensing,550
2023-03-05,Cumilla,3511
2023-03-05,Dhaka,28
2023-03-05,Chattogram,2138
2023-03-04,Dhaka,27
2023-03-04,Rajshahi,1951
2023-03-04,Barishal,2744
2023-03-04,Khulna,3819
2023-03-04,Sylhet,3329
2023-03-04,Mymensing,570
2023-03-04,Cumilla,3495
2023-03-04,Chattogram,2134
2023-03-04,Rangpur,887
2023-03-03,Dhaka,26
2023-03-03,Mymensing,582
2023-03-03,Rangpur,987
2023-03-03,Rajshahi,1503
2023-03-03,Khulna,2827
2023-03-03,Sylhet,3329
2023-03-03,Barishal,3074
2023-03-03,Chattogram,2122
2023-03-03,Cumilla,3154
2023-03-02,Dhaka,25
2023-03-02,Rangpur,988
2023-03-02,Rajshahi,1614
2023-03-02,Barishal,3090
2023-03-02,Khulna,2836
2023-03-02,Sylhet,3357
2023-03-02,Cumilla,3244
2023-03-02,Mymensing,523
2023-03-02,Chattogram,2205
2023-03-01,Sylhet,3308
2023-03-01,Khulna,3891
2023-03-01,Barishal,3030
2023-03-01,Rajshahi,1599
2023-03-01,Rangpur,959
2023-03-01,Mymensing,511
2023-03-01,Dhaka,24
2023-03-01,Chattogram,2067
2023-03-01,Cumilla,3288
2023-02-28,Sylhet,3279
2023-02-28,Rangpur,959
2023-02-28,Rajshahi,965
2023-02-28,Barishal,3071
2023-02-28,Khulna,3905
2023-02-28,Chattogram,2067
2023-02-28,Cumilla,3170
2023-02-28,Dhaka,51
2023-02-28,Mymensing,464
2023-02-27,Chattogram,2052
2023-02-27,Cumilla,3026
2023-02-27,Mymensing,472
2023-02-27,Sylhet,3103
2023-02-27,Khulna,2885
2023-02-27,Barishal,3735
2023-02-27,Rajshahi,1241
2023-02-27,Rangpur,938
2023-02-27,Dhaka,50
2023-02-26,Dhaka,49
2023-02-26,Chattogram,1946
2023-02-26,Cumilla,3155
2023-02-26,Mymensing,535
2023-02-26,Sylhet,3316
2023-02-26,Khulna,2834
2023-02-26,Barishal,3439
2023-02-26,Rangpur,841
2023-02-26,Rajshahi,1353
2023-02-25,Chattogram,1854
2023-02-25,Cumilla,3227
2023-02-25,Mymensing,590
2023-02-25,Rangpur,846
2023-02-25,Rajshahi,1465
2023-02-25,Barishal,3208
2023-02-25,Dhaka,48
2023-02-25,Khulna,2979
2023-02-25,Sylhet,2664
2023-02-24,Mymensing,654
2023-02-24,Cumilla,3231
2023-02-24,Sylhet,2660
2023-02-24,Khulna,3933
2023-02-24,Barishal,3209
2023-02-24,Rajshahi,1459
2023-02-24,Dhaka,47
2023-02-24,Rangpur,846
2023-02-24,Chattogram,1730
2023-02-23,Cumilla,3343
2023-02-23,Dhaka,46
2023-02-23,Barishal,3049
2023-02-23,Khulna,3778
2023-02-23,Sylhet,2660
2023-02-23,Mymensing,538
2023-02-23,Chattogram,1616
2023-02-23,Rangpur,839
2023-02-23,Rajshahi,1624
2023-02-22,Rangpur,839
2023-02-22,Rajshahi,1068
2023-02-22,Barishal,2825
2023-02-22,Khulna,3636
2023-02-22,Sylhet,2360
2023-02-22,Cumilla,3092
2023-02-22,Chattogram,1430
2023-02-22,Mymensing,556
2023-02-22,Dhaka,45
2023-02-21,Mymensing,527
2023-02-21,Cumilla,2955
2023-02-21,Dhaka,44
2023-02-21,Chattogram,1673
2023-02-21,Rangpur,926
2023-02-21,Rajshahi,611
2023-02-21,Khulna,3661
2023-02-21,Sylhet,2625
2023-02-21,Barishal,2738
2023-02-20,Rangpur,936
2023-02-20,Rajshahi,1431
2023-02-20,Mymensing,493
2023-02-20,Sylhet,3162
2023-02-20,Dhaka,43
2023-02-20,Khulna,3322
2023-02-20,Barishal,2695
2023-02-20,Chattogram,1945
2023-02-20,Cumilla,2914
2023-02-19,Barishal,2954
2023-02-19,Rajshahi,1727
2023-02-19,Khulna,2970
2023-02-19,Cumilla,2868
2023-02-19,Dhaka,42
2023-02-19,Chattogram,1885
2023-02-19,Sylhet,3374
2023-02-19,Mymensing,493
2023-02-19,Rangpur,936
2023-02-18,Dhaka,41
2023-02-18,Mymensing,552
2023-02-18,Chattogram,1781
2023-02-18,Cumilla,2701
2023-02-18,Sylhet,3486
2023-02-18,Khulna,2997
2023-02-18,Barishal,2735
2023-02-18,Rajshahi,1547
2023-02-18,Rangpur,808
2023-02-17,Rangpur,808
2023-02-17,Rajshahi,1507
2023-02-17,Barishal,3031
2023-02-17,Khulna,3001
2023-02-17,Sylhet,3452
2023-02-17,Mymensing,506
2023-02-17,Cumilla,2637
2023-02-17,Dhaka,40
2023-02-17,Chattogram,1741
2023-02-16,Rangpur,938
2023-02-16,Rajshahi,1514
2023-02-16,Barishal,3515
2023-02-16,Khulna,3070
2023-02-16,Sylhet,3219
2023-02-16,Mymensing,506
2023-02-16,Cumilla,2855
2023-02-16,Dhaka,39
2023-02-16,Chattogram,1851
2023-02-15,Sylhet,3219
2023-02-15,Dhaka,38
2023-02-15,Chattogram,1748
2023-02-15,Mymensing,506
2023-02-15,Khulna,2276
2023-02-15,Barishal,3827
2023-02-15,Rajshahi,1581
2023-02-15,Cumilla,2706
2023-02-15,Rangpur,938
2023-02-14,Khulna,2083
2023-02-14,Dhaka,37
2023-02-14,Rajshahi,1662
2023-02-14,Barishal,3942
2023-02-14,Rangpur,965
2023-02-14,Mymensing,477
2023-02-14,Cumilla,2972
2023-02-14,Chattogram,1758
2023-02-14,Sylhet,3580
2023-02-13,Chattogram,1784
2023-02-13,Rajshahi,1580
2023-02-13,Rangpur,965
2023-02-13,Dhaka,36
2023-02-13,Khulna,1752
2023-02-13,Mymensing,546
2023-02-13,Sylhet,3580
2023-02-13,Cumilla,2597
2023-02-13,Barishal,3940
2023-02-12,Sylhet,2928
2023-02-12,Dhaka,35
2023-02-12,Chattogram,1713
2023-02-12,Cumilla,2595
2023-02-12,Mymensing,499
2023-02-12,Rangpur,965
2023-02-12,Rajshahi,1462
2023-02-12,Barishal,3340
2023-02-12,Khulna,2320
2023-02-11,Sylhet,2696
2023-02-11,Dhaka,34
2023-02-11,Khulna,2316
2023-02-11,Mymensing,539
2023-02-11,Cumilla,2726
2023-02-11,Chattogram,1693
2023-02-11,Barishal,3426
2023-02-11,Rajshahi,1635
2023-02-11,Rangpur,810
2023-02-10,Chattogram,1646
2023-02-10,Dhaka,33
2023-02-10,Rajshahi,1925
2023-02-10,Cumilla,2578
2023-02-10,Sylhet,2696
2023-02-10,Rangpur,795
2023-02-10,Barishal,3426
2023-02-10,Mymensing,539
2023-02-10,Khulna,2438
2023-02-09,Mymensing,524
2023-02-09,Sylhet,3463
2023-02-09,Rajshahi,1832
2023-02-09,Rangpur,917
2023-02-09,Dhaka,32
2023-02-09,Chattogram,1863
2023-02-09,Cumilla,2823
2023-02-09,Barishal,3230
2023-02-09,Khulna,2450
2023-02-08,Khulna,2442
2023-02-08,Dhaka,31
2023-02-08,Sylhet,3463
2023-02-08,Mymensing,433
2023-02-08,Cumilla,2813
2023-02-08,Chattogram,1872
2023-02-08,Rangpur,917
2023-02-08,Rajshahi,1814
2023-02-08,Barishal,3450
2023-02-07,Khulna,2667
2023-02-07,Dhaka,30
2023-02-07,Barishal,3526
2023-02-07,Mymensing,393
2023-02-07,Sylhet,3263
2023-02-07,Rangpur,909
2023-02-07,Chattogram,1669
2023-02-07,Rajshahi,1547
2023-02-07,Cumilla,2647
2023-02-06,Chattogram,1724
2023-02-06,Dhaka,29
2023-02-06,Barishal,3626
2023-02-06,Cumilla,2752
2023-02-06,Rajshahi,1821
2023-02-06,Rangpur,1060
2023-02-06,Khulna,2364
2023-02-06,Sylhet,3157
2023-02-06,Mymensing,392
2023-02-05,Dhaka,28
2023-02-05,Rangpur,1208
2023-02-05,Rajshahi,1716
2023-02-05,Khulna,2608
2023-02-05,Sylhet,3462
2023-02-05,Mymensing,427
2023-02-05,Cumilla,2666
2023-02-05,Chattogram,1654
2023-02-05,Barishal,3522
2023-02-04,Chattogram,1700
2023-02-04,Cumilla,2887
2023-02-04,Rangpur,1218
2023-02-04,Rajshahi,1677
2023-02-04,Barishal,3525
2023-02-04,Khulna,2594
2023-02-04,Mymensing,422
2023-02-04,Sylhet,3480
2023-02-04,Dhaka,27
2023-02-03,Cumilla,2594
2023-02-03,Chattogram,1720
2023-02-03,Dhaka,26
2023-02-03,Rangpur,1218
2023-02-03,Rajshahi,1677
2023-02-03,Barishal,3525
2023-02-03,Khulna,2161
2023-02-03,Sylhet,3320
2023-02-03,Mymensing,422
2023-02-02,Rajshahi,1785
2023-02-02,Barishal,3525
2023-02-02,Cumilla,2504
2023-02-02,Sylhet,3370
2023-02-02,Chattogram,1730
2023-02-02,Mymensing,422
2023-02-02,Rangpur,1163
2023-02-02,Dhaka,25
2023-02-02,Khulna,2601
2023-02-01,Barishal,3487
2023-02-01,Khulna,2619
2023-02-01,Sylhet,3391
2023-02-01,Rajshahi,1743
2023-02-01,Cumilla,2560
2023-02-01,Chattogram,1745
2023-02-01,Dhaka,24
2023-02-01,Rangpur,1191
2023-02-01,Mymensing,450
2023-01-31,Rangpur,1117
2023-01-31,Cumilla,2780
2023-01-31,Chattogram,1734
2023-01-31,Barishal,3484
2023-01-31,Mymensing,424
2023-01-31,Sylhet,3123
2023-01-31,Khulna,2408
2023-01-31,Rajshahi,1774
2023-01-31,Dhaka,54
2023-01-30,Rajshahi,1793
2023-01-30,Rangpur,1198
2023-01-30,Dhaka,53
2023-01-30,Barishal,3484
2023-01-30,Khulna,2438
2023-01-30,Sylhet,2742
2023-01-30,Mymensing,429
2023-01-30,Cumilla,2928
2023-01-30,Chattogram,1756
2023-01-29,Chattogram,1703
2023-01-29,Rangpur,1082
2023-01-29,Rajshahi,1751
2023-01-29,Barishal,3484
2023-01-29,Khulna,2307
2023-01-29,Sylhet,2861
2023-01-29,Mymensing,386
2023-01-29,Dhaka,52
2023-01-29,Cumilla,2741
2023-01-28,Barishal,3472
2023-01-28,Dhaka,51
2023-01-28,Rajshahi,1765
2023-01-28,Khulna,2236
2023-01-28,Sylhet,2818
2023-01-28,Mymensing,391
2023-01-28,Cumilla,2639
2023-01-28,Chattogram,1733
2023-01-28,Rangpur,1092
2023-01-27,Rangpur,1085
2023-01-27,Dhaka,50
2023-01-27,Chattogram,1713
2023-01-27,Cumilla,2758
2023-01-27,Mymensing,391
2023-01-27,Khulna,2218
2023-01-27,Barishal,3510
2023-01-27,Rajshahi,1642
2023-01-27,Sylhet,2832
2023-01-26,Chattogram,1679
2023-01-26,Sylhet,2866
2023-01-26,Dhaka,49
2023-01-26,Rangpur,1180
2023-01-26,Rajshahi,1866
2023-01-26,Cumilla,2725
2023-01-26,Khulna,2321
2023-01-26,Barishal,3198
2023-01-26,Mymensing,381
2023-01-25,Chattogram,1891
2023-01-25,Dhaka,48
2023-01-25,Rajshahi,1941
2023-01-25,Barishal,3411
2023-01-25,Rangpur,1188
2023-01-25,Sylhet,2922
2023-01-25,Mymensing,393
2023-01-25,Cumilla,2897
2023-01-25,Khulna,2314
2023-01-23,Chattogram,1750
2023-01-23,Rangpur,1173
2023-01-23,Rajshahi,1596
2023-01-23,Barishal,3053
2023-01-23,Khulna,2222
2023-01-23,Sylhet,2898
2023-01-23,Mymensing,403
2023-01-23,Cumilla,2603
2023-01-23,Dhaka,46
2023-01-22,Chattogram,1715
2023-01-22,Rangpur,1173
2023-01-22,Mymensing,403
2023-01-22,Cumilla,2662
2023-01-22,Barishal,2803
2023-01-22,Dhaka,45
2023-01-22,Khulna,2162
2023-01-22,Rajshahi,1370
2023-01-22,Sylhet,2895
2023-01-21,Barishal,2601
2023-01-21,Khulna,2185
2023-01-21,Rangpur,1134
2023-01-21,Rajshahi,1672
2023-01-21,Sylhet,2941
2023-01-21,Mymensing,428
2023-01-21,Cumilla,2674
2023-01-21,Chattogram,1618
2023-01-21,Dhaka,44
2023-01-20,Cumilla,2558
2023-01-20,Chattogram,1675
2023-01-20,Dhaka,43
2023-01-20,Barishal,2453
2023-01-20,Mymensing,428
2023-01-20,Sylhet,2917
2023-01-20,Khulna,2133
2023-01-20,Rajshahi,1532
2023-01-20,Rangpur,1134
2023-01-19,Dhaka,42
2023-01-19,Sylhet,3186
2023-01-19,Khulna,2283
2023-01-19,Barishal,2353
2023-01-19,Mymensing,438
2023-01-19,Cumilla,2621
2023-01-19,Chattogram,1689
2023-01-19,Rajshahi,1491
2023-01-19,Rangpur,1132
2023-01-18,Rangpur,1132
2023-01-18,Dhaka,41
2023-01-18,Chattogram,1604
2023-01-18,Cumilla,2595
2023-01-18,Rajshahi,1441
2023-01-18,Barishal,2353
2023-01-18,Khulna,2260
2023-01-18,Sylhet,2803
2023-01-18,Mymensing,428
2023-01-17,Chattogram,1546
2023-01-17,Dhaka,40
2023-01-17,Cumilla,2505
2023-01-17,Mymensing,428
2023-01-17,Sylhet,2941
2023-01-17,Khulna,2380
2023-01-17,Barishal,2456
2023-01-17,Rajshahi,1510
2023-01-17,Rangpur,1132
2023-01-16,Rangpur,1130
2023-01-16,Barishal,2394
2023-01-16,Chattogram,1600
2023-01-16,Cumilla,2701
2023-01-16,Dhaka,39
2023-01-16,Khulna,2352
2023-01-16,Sylhet,3024
2023-01-16,Rajshahi,1688
2023-01-16,Mymensing,439
2023-01-15,Rajshahi,1620
2023-01-15,Rangpur,1128
2023-01-15,Mymensing,441
2023-01-15,Cumilla,2692
2023-01-15,Chattogram,1693
2023-01-15,Barishal,2394
2023-01-15,Dhaka,38
2023-01-15,Khulna,2382
2023-01-15,Sylhet,3165
2023-01-14,Sylhet,2935
2023-01-14,Rajshahi,1690
2023-01-14,Chattogram,1584
2023-01-14,Cumilla,2678
2023-01-14,Dhaka,37
2023-01-14,Rangpur,1118
2023-01-14,Mymensing,434
2023-01-14,Khulna,2326
2023-01-14,Barishal,2496
2023-01-13,Dhaka,36
2023-01-13,Chattogram,1655
2023-01-13,Barishal,2412
2023-01-13,Rajshahi,1677
2023-01-13,Cumilla,2760
2023-01-13,Sylhet,3263
2023-01-13,Khulna,3271
2023-01-13,Mymensing,446
2023-01-13,Rangpur,967
2023-01-12,Khulna,3510
2023-01-12,Cumilla,2540
2023-01-12,Rajshahi,1629
2023-01-12,Chattogram,1428
2023-01-12,Rangpur,837
2023-01-12,Dhaka,35
2023-01-12,Mymensing,446
2023-01-12,Sylhet,2833
2023-01-12,Barishal,2396
2023-01-11,Rajshahi,1753
2023-01-11,Dhaka,34
2023-01-11,Barishal,2450
2023-01-11,Khulna,3499
2023-01-11,Sylhet,2429
2023-01-11,Mymensing,436
2023-01-11,Cumilla,2771
2023-01-11,Rangpur,836
2023-01-11,Chattogram,1405
2023-01-10,Dhaka,33
2023-01-10,Chattogram,1419
2023-01-10,Cumilla,3009
2023-01-10,Mymensing,461
2023-01-10,Sylhet,2468
2023-01-10,Khulna,2674
2023-01-10,Barishal,2358
2023-01-10,Rajshahi,1665
2023-01-10,Rangpur,656
2023-01-09,Khulna,1570
2023-01-09,Rangpur,646
2023-01-09,Rajshahi,1565
2023-01-09,Barishal,2628
2023-01-09,Chattogram,1484
2023-01-09,Sylhet,2392
2023-01-09,Cumilla,2809
2023-01-09,Dhaka,32
2023-01-09,Mymensing,463
2023-01-08,Sylhet,2402
2023-01-08,Rajshahi,1581
2023-01-08,Rangpur,682
2023-01-08,Dhaka,31
2023-01-08,Chattogram,1435
2023-01-08,Cumilla,2795
2023-01-08,Mymensing,463
2023-01-08,Barishal,2476
2023-01-08,Khulna,2546
2023-01-07,Barishal,2464
2023-01-07,Mymensing,498
2023-01-07,Sylhet,2322
2023-01-07,Cumilla,2994
2023-01-07,Chattogram,1364
2023-01-07,Rangpur,692
2023-01-07,Dhaka,30
2023-01-07,Rajshahi,1641
2023-01-07,Khulna,2855
2023-01-06,Rangpur,692
2023-01-06,Sylhet,2333
2023-01-06,Khulna,2871
2023-01-06,Dhaka,29
2023-01-06,Chattogram,1539
2023-01-06,Cumilla,2952
2023-01-06,Mymensing,459
2023-01-06,Barishal,2386
2023-01-06,Rajshahi,1728
2023-01-05,Rajshahi,1958
2023-01-05,Rangpur,692
2023-01-05,Khulna,3252
2023-01-05,Barishal,2376
2023-01-05,Dhaka,28
2023-01-05,Sylhet,2250
2023-01-05,Mymensing,459
2023-01-05,Cumilla,3054
2023-01-05,Chattogram,1521
2023-01-04,Dhaka,27
2023-01-04,Chattogram,1438
2023-01-04,Khulna,3186
2023-01-04,Cumilla,3248
2023-01-04,Rangpur,692
2023-01-04,Rajshahi,1634
2023-01-04,Barishal,2462
2023-01-04,Sylhet,2274
2023-01-04,Mymensing,450
2023-01-03,Chattogram,3213
2023-01-03,Cumilla,2530
2023-01-03,Sylhet,2717
2023-01-03,Cumilla,2292
2023-01-03,Mymensing,336
2023-01-03,Sylhet,2683
2023-01-03,Rajshahi,1899
2023-01-03,Khulna,2185
2023-01-03,Khulna,3377
2023-01-03,Rangpur,692
2023-01-03,Dhaka,25
2023-01-03,Rajshahi,2410
2023-01-03,Barishal,2455
2023-01-03,Barishal,2358
2023-01-03,Chattogram,1475
2023-01-03,Rangpur,708
2023-01-03,Dhaka,26
2023-01-03,Mymensing,450
2023-01-02,Rangpur,656
2023-01-02,Mymensing,396
2023-01-02,Dhaka,24
2023-01-02,Rangpur,708
2023-01-02,Cumilla,1833
2023-01-02,Sylhet,2741
2023-01-02,Khulna,3056
2023-01-02,Barishal,2643
2023-01-02,Rajshahi,2400
2023-01-02,Khulna,2308
2023-01-02,Chattogram,1600
2023-01-02,Cumilla,3081
2023-01-02,Mymensing,451
2023-01-02,Chattogram,3658
2023-01-02,Dhaka,25
2023-01-02,Rajshahi,1685
2023-01-02,Barishal,2413
2023-01-02,Sylhet,2427
2023-01-01,Rajshahi,2464
2023-01-01,Rangpur,699
2023-01-01,Cumilla,2548
2023-01-01,Barishal,2643
2023-01-01,Mymensing,321
2023-01-01,Khulna,3233
2023-01-01,Dhaka,24
2023-01-01,Sylhet,2691
2023-01-01,Barishal,2582
2023-01-01,Chattogram,3808
2023-01-01,Sylhet,2428
2023-01-01,Dhaka,23
2023-01-01,Chattogram,1540
2023-01-01,Cumilla,2987
2023-01-01,Mymensing,476
2023-01-01,Khulna,2308
2023-01-01,Rajshahi,1693
2023-01-01,Rangpur,656
2022-12-31,Cumilla,2825
2022-12-31,Dhaka,53
2022-12-31,Chattogram,1503
2022-12-31,Khulna,2193
2022-12-31,Barishal,2504
2022-12-31,Rajshahi,1665
2022-12-31,Mymensing,461
2022-12-31,Rangpur,656
2022-12-31,Sylhet,2490
2022-12-30,Khulna,2097
2022-12-30,Sylhet,2585
2022-12-30,Rangpur,624
2022-12-30,Rajshahi,1585
2022-12-30,Barishal,2199
2022-12-30,Mymensing,445
2022-12-30,Dhaka,52
2022-12-30,Chattogram,1554
2022-12-30,Cumilla,2831
2022-12-29,Sylhet,2535
2022-12-29,Dhaka,51
2022-12-29,Chattogram,1423
2022-12-29,Cumilla,2814
2022-12-29,Mymensing,445
2022-12-29,Barishal,1657
2022-12-29,Khulna,3229
2022-12-29,Rajshahi,1601
2022-12-29,Rangpur,624
2022-12-28,Rajshahi,1711
2022-12-28,Khulna,3227
2022-12-28,Rangpur,653
2022-12-28,Dhaka,50
2022-12-28,Chattogram,1389
2022-12-28,Mymensing,459
2022-12-28,Cumilla,2671
2022-12-28,Barishal,1807
2022-12-28,Sylhet,2388
2022-12-27,Khulna,3147
2022-12-27,Rangpur,653
2022-12-27,Sylhet,2593
2022-12-27,Rajshahi,1749
2022-12-27,Mymensing,453
2022-12-27,Cumilla,2607
2022-12-27,Chattogram,1426
2022-12-27,Dhaka,49
2022-12-27,Barishal,1807
2022-12-26,Rajshahi,1837
2022-12-26,Barishal,1742
2022-12-26,Sylhet,2601
2022-12-26,Mymensing,453
2022-12-26,Cumilla,2838
2022-12-26,Chattogram,1348
2022-12-26,Dhaka,48
2022-12-26,Rangpur,653
2022-12-26,Khulna,2794
2022-12-25,Rajshahi,1759
2022-12-25,Chattogram,1473
2022-12-25,Khulna,2910
2022-12-25,Barishal,2132
2022-12-25,Sylhet,2543
2022-12-25,Rangpur,653
2022-12-25,Mymensing,448
2022-12-25,Cumilla,2762
2022-12-25,Dhaka,47
2022-12-24,Rangpur,653
2022-12-24,Rajshahi,1713
2022-12-24,Barishal,1398
2022-12-24,Khulna,2907
2022-12-24,Sylhet,2477
2022-12-24,Mymensing,448
2022-12-24,Cumilla,2706
2022-12-24,Chattogram,1618
2022-12-24,Dhaka,46
2022-12-23,Chattogram,1464
2022-12-23,Rangpur,653
2022-12-23,Sylhet,2694
2022-12-23,Khulna,3478
2022-12-23,Cumilla,2788
2022-12-23,Barishal,1760
2022-12-23,Mymensing,407
2022-12-23,Dhaka,45
2022-12-23,Rajshahi,1684
2022-12-22,Dhaka,44
2022-12-22,Rangpur,653
2022-12-22,Rajshahi,1790
2022-12-22,Cumilla,2833
2022-12-22,Mymensing,470
2022-12-22,Sylhet,2700
2022-12-22,Khulna,3528
2022-12-22,Barishal,1761
2022-12-22,Chattogram,1477
2022-12-21,Chattogram,1533
2022-12-21,Barishal,1836
2022-12-21,Mymensing,458
2022-12-21,Cumilla,2945
2022-12-21,Dhaka,43
2022-12-21,Rangpur,659
2022-12-21,Rajshahi,1950
2022-12-21,Khulna,3495
2022-12-21,Sylhet,2718
2022-12-20,Chattogram,1520
2022-12-20,Dhaka,42
2022-12-20,Rangpur,719
2022-12-20,Rajshahi,1925
2022-12-20,Barishal,1768
2022-12-20,Khulna,3211
2022-12-20,Sylhet,2679
2022-12-20,Mymensing,456
2022-12-20,Cumilla,2921
2022-12-19,Rangpur,659
2022-12-19,Dhaka,41
2022-12-19,Chattogram,1503
2022-12-19,Cumilla,2671
2022-12-19,Mymensing,491
2022-12-19,Khulna,3363
2022-12-19,Barishal,1594
2022-12-19,Rajshahi,1859
2022-12-19,Sylhet,2665
2022-12-18,Dhaka,40
2022-12-18,Barishal,1572
2022-12-18,Chattogram,1223
2022-12-18,Sylhet,2652
2022-12-18,Khulna,3364
2022-12-18,Mymensing,586
2022-12-18,Rajshahi,1919
2022-12-18,Rangpur,653
2022-12-18,Cumilla,3222
2022-12-17,Rangpur,653
2022-12-17,Rajshahi,1878
2022-12-17,Barishal,1572
2022-12-17,Khulna,3398
2022-12-17,Sylhet,2320
2022-12-17,Mymensing,586
2022-12-17,Cumilla,3215
2022-12-17,Chattogram,1245
2022-12-17,Dhaka,39
2022-12-16,Dhaka,38
2022-12-16,Chattogram,1575
2022-12-16,Mymensing,545
2022-12-16,Sylhet,2441
2022-12-16,Khulna,3054
2022-12-16,Barishal,1572
2022-12-16,Rajshahi,1878
2022-12-16,Rangpur,653
2022-12-16,Cumilla,3218
2022-12-15,Cumilla,3305
2022-12-15,Rangpur,653
2022-12-15,Rajshahi,1858
2022-12-15,Dhaka,37
2022-12-15,Barishal,1572
2022-12-15,Mymensing,472
2022-12-15,Sylhet,2439
2022-12-15,Khulna,3389
2022-12-15,Chattogram,1532
2022-12-14,Dhaka,36
2022-12-14,Chattogram,1677
2022-12-14,Cumilla,3133
2022-12-14,Mymensing,472
2022-12-14,Sylhet,2399
2022-12-14,Khulna,3466
2022-12-14,Barishal,1542
2022-12-14,Rajshahi,1957
2022-12-14,Rangpur,653
2022-12-13,Khulna,3509
2022-12-13,Cumilla,3134
2022-12-13,Mymensing,472
2022-12-13,Sylhet,2374
2022-12-13,Dhaka,35
2022-12-13,Barishal,1549
2022-12-13,Rajshahi,2002
2022-12-13,Rangpur,653
2022-12-13,Chattogram,1761
2022-12-12,Dhaka,34
2022-12-12,Mymensing,472
2022-12-12,Chattogram,1740
2022-12-12,Cumilla,3069
2022-12-12,Sylhet,2374
2022-12-12,Khulna,3505
2022-12-12,Barishal,1545
2022-12-12,Rajshahi,2022
2022-12-12,Rangpur,653
2022-12-11,Cumilla,3044
2022-12-11,Dhaka,33
2022-12-11,Chattogram,1700
2022-12-11,Sylhet,2334
2022-12-11,Mymensing,472
2022-12-11,Khulna,3528
2022-12-11,Barishal,1553
2022-12-11,Rajshahi,2123
2022-12-11,Rangpur,653
2022-12-10,Rangpur,653
2022-12-10,Rajshahi,1845
2022-12-10,Barishal,1478
2022-12-10,Khulna,3349
2022-12-10,Sylhet,2335
2022-12-10,Mymensing,456
2022-12-10,Cumilla,3236
2022-12-10,Chattogram,1721
2022-12-10,Dhaka,32
2022-12-09,Chattogram,1764
2022-12-09,Cumilla,3100
2022-12-09,Rangpur,653
2022-12-09,Rajshahi,1885
2022-12-09,Barishal,1378
2022-12-09,Khulna,3010
2022-12-09,Sylhet,2336
2022-12-09,Dhaka,31
2022-12-09,Mymensing,466
2022-12-08,Khulna,2452
2022-12-08,Barishal,2106
2022-12-08,Dhaka,30
2022-12-08,Chattogram,1706
2022-12-08,Cumilla,3183
2022-12-08,Mymensing,431
2022-12-08,Sylhet,2376
2022-12-08,Rangpur,653
2022-12-08,Rajshahi,1885
2022-12-07,Dhaka,29
2022-12-07,Cumilla,3089
2022-12-07,Rangpur,653
2022-12-07,Rajshahi,1885
2022-12-07,Barishal,2105
2022-12-07,Khulna,2468
2022-12-07,Sylhet,2589
2022-12-07,Mymensing,465
2022-12-07,Chattogram,1626
2022-12-06,Chattogram,1551
2022-12-06,Dhaka,28
2022-12-06,Rangpur,625
2022-12-06,Barishal,2070
2022-12-06,Khulna,2441
2022-12-06,Sylhet,2575
2022-12-06,Mymensing,471
2022-12-06,Rajshahi,2059
2022-12-06,Cumilla,3444
2022-12-05,Rajshahi,1966
2022-12-05,Dhaka,27
2022-12-05,Chattogram,1622
2022-12-05,Cumilla,3686
2022-12-05,Mymensing,486
2022-12-05,Sylhet,2521
2022-12-05,Khulna,3068
2022-12-05,Barishal,2064
2022-12-05,Rangpur,604
2022-12-04,Khulna,3074
2022-12-04,Dhaka,26
2022-12-04,Rangpur,554
2022-12-04,Rajshahi,1932
2022-12-04,Barishal,2058
2022-12-04,Sylhet,2747
2022-12-04,Cumilla,3585
2022-12-04,Mymensing,503
2022-12-04,Chattogram,1738
2022-12-03,Chattogram,1633
2022-12-03,Mymensing,503
2022-12-03,Dhaka,25
2022-12-03,Cumilla,3379
2022-12-03,Sylhet,2485
2022-12-03,Khulna,3092
2022-12-03,Barishal,2058
2022-12-03,Rajshahi,1922
2022-12-03,Rangpur,554
2022-12-02,Sylhet,2481
2022-12-02,Chattogram,1617
2022-12-02,Dhaka,24
2022-12-02,Cumilla,3354
2022-12-02,Mymensing,408
2022-12-02,Rajshahi,1602
2022-12-02,Khulna,2917
2022-12-02,Barishal,2058
2022-12-02,Rangpur,539
2022-12-01,Rajshahi,1578
2022-12-01,Barishal,1988
2022-12-01,Khulna,3723
2022-12-01,Sylhet,2510
2022-12-01,Cumilla,3729
2022-12-01,Chattogram,1732
2022-12-01,Dhaka,23
2022-12-01,Rangpur,590
2022-12-01,Mymensing,446
2022-11-30,Barishal,1870
2022-11-30,Khulna,3392
