Date,Barisal_Demand,Barisal_LoadShed,Chittagong_Demand,Chittagong_LoadShed,Comilla_Demand,Comilla_LoadShed,Dhaka_Demand,Dhaka_LoadShed,Khulna_Demand,Khulna_LoadShed,Mymensingh_Demand,Mymensingh_LoadShed,Rajshahi_Demand,Rajshahi_LoadShed,Rangpur_Demand,Rangpur_LoadShed,Sylhet_Demand,Sylhet_LoadShed
2022-01-30,236,0,1028,0,780,0,3506,0,1135,0,866,0,1020,0,719,0,337,0
2022-02-01,248,0,970,0,764,0,3593,0,1118,0,869,0,1039,0,714,0,333,0
2022-02-02,237,0,1098,0,785,0,3590,0,1139,0,884,0,1027,0,734,0,336,0
2022-02-03,245,0,1059,0,780,0,3605,0,1139,0,777,0,999,0,720,0,338,0
2022-02-04,228,0,959,0,574,0,2653,0,862,0,626,0,746,0,358,0,271,0
2022-02-05,273,0,1043,0,741,0,3347,0,1060,0,772,0,883,0,576,0,336,0
2022-02-06,224,0,1095,0,741,0,3565,0,1104,0,782,0,913,0,636,0,330,0
2022-02-07,247,0,1079,0,741,0,3678,0,1091,0,785,0,915,0,655,0,333,0
2022-02-08,248,0,1078,0,754,0,3347,0,1083,0,838,0,934,0,674,0,336,0
2022-02-09,225,0,1040,0,782,0,3368,0,1094,0,862,0,931,0,692,0,333,0
2022-02-10,240,0,1036,0,743,0,3290,0,1093,0,798,0,908,0,651,0,302,0
2022-02-11,204,0,950,0,693,0,2663,0,1007,0,797,0,903,0,617,0,318,0
2022-02-12,220,0,980,0,706,0,3313,0,1135,0,843,0,994,0,689,0,355,0
2022-02-13,241,0,1001,0,721,0,3209,0,1128,0,884,0,1009,0,695,0,343,0
2022-02-14,238,0,894,0,713,0,3473,0,1148,0,890,0,1035,0,707,0,344,0
2022-02-15,245,0,1009,0,610,0,3447,0,1135,0,888,0,1037,0,712,0,346,0
2022-02-16,238,0,989,0,715,0,3496,0,1121,0,888,0,1009,0,695,0,346,0
2022-02-17,247,0,1034,0,747,0,3504,0,1141,0,894,0,1033,0,696,0,337,0
2022-02-18,237,0,869,0,715,0,2776,0,1009,0,843,0,959,0,619,0,328,0
2022-02-19,235,0,1018,0,694,0,3358,0,1122,0,893,0,1013,0,719,0,355,0
2022-02-20,245,0,1003,0,759,0,3095,0,1086,0,801,0,998,0,682,0,337,0
2022-02-21,240,0,810,0,755,0,2561,0,1049,0,835,0,1017,0,602,0,300,0
2022-02-22,252,0,1070,0,778,0,3458,0,1118,0,865,0,1027,0,697,0,339,0
2022-02-23,252,0,1076,0,810,0,3566,0,1140,0,910,0,1061,0,678,0,338,0
2022-02-24,252,0,1104,0,802,0,3546,0,1184,0,870,0,1019,0,686,0,347,0
2022-02-25,244,0,914,0,782,0,2889,0,1072,0,828,0,951,0,487,0,332,0
2022-02-26,260,0,1122,0,796,0,3700,0,1182,0,890,0,1050,0,641,0,344,0
2022-02-27,189,0,1159,0,852,0,3739,0,789,0,857,0,988,0,686,0,358,0
2022-02-28,260,0,1096,0,853,0,3947,0,1173,0,893,0,1074,0,682,0,359,0
2022-03-01,258,0,1087,0,859,0,3661,0,1171,0,920,0,1081,0,698,0,352,0
2022-03-02,258,0,1124,0,844,0,3861,0,1175,0,900,0,1079,0,711,0,348,0
2022-03-03,258,0,1173,0,858,0,3847,0,1203,0,921,0,1078,0,703,0,364,0
2022-03-04,237,0,1040,0,785,0,3097,0,1092,0,906,0,992,0,686,0,346,0
2022-03-05,262,0,1146,0,870,0,3814,0,1229,0,914,0,1110,0,704,0,369,0
2022-03-06,274,0,1151,0,884,0,3837,0,1229,0,957,0,1128,0,720,0,385,0
2022-03-07,268,0,1141,0,931,0,4077,0,1283,0,966,0,1158,0,738,0,401,0
2022-03-08,286,0,1290,0,928,0,4173,0,1313,0,995,0,1181,0,771,0,417,0
2022-03-09,283,0,1224,0,978,0,4112,0,1263,0,1016,0,1177,0,742,0,434,0
2022-03-10,279,0,1170,0,968,0,4112,0,1261,0,974,0,1168,0,770,0,446,0
2022-03-11,270,0,1067,0,917,0,3323,0,1158,0,944,0,1060,0,721,0,431,0
2022-03-12,286,0,1188,0,982,0,4026,0,1309,0,959,0,1200,0,776,0,432,0
2022-03-13,288,0,1249,0,974,0,4068,0,1243,0,946,0,1161,0,696,0,434,0
2022-03-14,296,0,1172,0,1031,0,4258,0,1248,0,952,0,1176,0,703,0,450,0
2022-03-15,306,0,1244,0,1044,0,4175,0,1310,0,997,0,1241,0,718,0,458,0
2022-03-16,311,0,1318,0,1082,0,4488,0,1388,0,939,0,1313,0,821,0,467,0
2022-03-17,310,0,1321,0,1103,0,4346,0,1424,0,964,0,1322,0,875,0,435,0
2022-03-18,309,0,1211,0,1121,0,3587,0,1337,0,970,0,1264,0,841,0,439,0
2022-03-19,311,0,1254,0,1130,0,3820,0,1373,0,997,0,1371,0,865,0,451,0
2022-03-20,317,0,1299,0,1117,0,4618,0,1467,0,934,0,1402,0,900,0,453,0
2022-03-21,327,0,1279,0,1104,0,4634,0,1479,0,952,0,1411,0,832,0,435,0
2022-03-22,336,0,1390,0,1100,0,4617,0,1470,0,940,0,1426,0,845,0,452,0
2022-03-23,1373,0,1301,0,485,0,4853,0,1194,0,1538,0,1011,0,742,0,363,0
2022-03-24,344,0,1276,0,1154,0,4847,0,1565,0,973,0,1426,0,843,0,449,0
2022-03-25,320,0,1232,0,1139,0,4194,0,1434,0,1041,0,1398,0,859,0,450,0
2022-03-26,355,0,1166,0,1183,0,4200,0,1518,0,1095,0,1477,0,821,0,399,0
2022-03-27,370,0,1251,0,1073,0,4657,0,1541,0,1041,0,1422,0,915,0,490,0
2022-03-28,370,0,1307,0,1000,0,4742,0,1617,0,1059,0,1519,0,869,0,405,0
2022-03-29,369,0,1284,0,1030,0,4273,0,1600,0,1090,0,1480,0,864,0,367,0
2022-03-30,365,0,1295,0,1110,0,4656,0,1625,0,1034,0,1471,0,774,0,385,0
2022-03-31,372,0,1283,0,1200,0,5025,0,1580,0,1052,0,1521,0,764,0,443,0
2022-04-01,365,0,1210,0,1214,0,4136,0,1558,0,1080,0,1486,0,608,0,436,0
2022-04-02,400,0,1285,0,1288,0,4713,0,1739,0,1043,0,1485,0,744,0,509,0
2022-04-03,409,0,1289,0,1275,0,4912,0,1684,0,1091,0,1389,0,714,0,497,0
2022-04-04,401,0,1303,0,1291,0,4875,0,1645,0,1163,0,1314,0,745,0,478,0
2022-04-05,381,0,1326,0,1287,0,4947,0,1654,0,1096,0,1407,0,827,0,513,0
2022-04-06,402,0,1279,0,1263,0,4897,0,1679,0,1076,0,1506,0,766,0,549,0
2022-04-07,413,0,1257,0,1299,0,5018,0,1653,0,1174,0,1368,0,627,0,547,0
2022-04-08,390,0,1291,0,1297,0,4623,0,1679,0,1018,0,1490,0,694,0,529,0
2022-04-09,414,0,1274,0,1298,0,4973,0,1763,0,902,0,1479,0,682,0,528,0
2022-04-10,393,0,1347,0,1303,0,4703,0,1685,0,591,0,1382,0,573,0,489,0
2022-04-11,411,0,1371,0,1330,0,4922,0,1777,0,1062,0,1532,0,651,0,417,0
2022-04-12,391,0,1375,0,1366,0,4982,0,1841,0,1087,0,1585,0,747,0,550,0
2022-04-13,417,0,1310,0,1360,0,4848,0,1797,0,1071,0,1610,0,706,0,558,0
2022-04-14,396,0,1260,0,1241,0,4606,0,1436,0,1086,0,1534,0,791,0,458,0
2022-04-15,396,0,1325,0,1326,0,4611,0,1728,0,1122,0,1596,0,877,0,445,0
2022-04-16,419,0,1396,0,1392,0,4921,0,1843,0,1150,0,1635,0,908,0,514,0
2022-04-17,422,0,1381,0,1373,0,4938,0,1819,0,1059,0,1508,0,874,0,497,0
2022-04-18,446,0,1334,0,1305,0,5103,0,1812,0,1058,0,1618,0,817,0,498,0
2022-04-19,401,0,1375,0,1358,0,5097,0,1742,0,1000,0,1492,0,806,0,555,0
2022-04-20,309,0,994,0,699,0,3710,0,1354,0,742,0,1017,0,609,0,373,0
2022-04-21,416,0,1200,0,1208,0,4498,0,1746,0,1002,0,1234,0,748,0,502,0
2022-04-22,125,0,1076,0,674,0,3419,0,810,0,750,0,959,0,649,0,443,0
2022-04-23,431,0,1383,0,1237,0,4821,0,1687,0,1052,0,1351,0,790,0,529,0
2022-04-24,448,0,1323,0,1346,0,5029,0,1533,0,1010,0,1438,0,789,0,551,0
2022-04-25,444,0,1468,0,1368,0,5058,0,1879,0,1026,0,1585,0,921,0,544,0
2022-04-26,431,0,1449,0,1366,0,5055,0,1876,0,1112,0,1673,0,668,0,576,0
2022-04-27,445,0,1427,0,1353,0,5129,0,1868,0,1121,0,1625,0,809,0,460,0
2022-04-28,451,0,1382,0,1404,0,4867,0,1897,0,1096,0,1591,0,845,0,590,0
2022-04-29,418,0,1324,0,1347,0,4541,0,1325,0,825,0,1384,0,838,0,588,0
2022-04-30,444,0,1331,0,1248,0,3676,0,1550,0,867,0,1162,0,517,0,476,0
2022-05-01,428,0,1194,0,1369,0,3515,0,1651,0,1041,0,1362,0,709,0,472,0
2022-05-02,402,0,1034,0,1253,0,3019,0,1469,0,959,0,1176,0,606,0,429,0
2022-05-03,228,0,779,0,786,0,2265,0,984,0,700,0,878,0,602,0,306,0
2022-05-04,358,0,951,0,1000,0,2560,0,1368,0,876,0,1043,0,678,0,407,0
2022-05-05,368,0,1112,0,1130,0,2828,0,1332,0,1016,0,1165,0,733,0,472,0
2022-05-06,387,0,1213,0,1131,0,2715,0,1452,0,940,0,1057,0,666,0,506,0
2022-05-07,414,0,1229,0,1297,0,3423,0,1605,0,927,0,1178,0,811,0,568,0
2022-05-08,429,0,1341,0,1322,0,3857,0,1649,0,1076,0,1276,0,834,0,560,0
2022-05-09,292,0,1107,0,1103,0,3874,0,1378,0,1028,0,1255,0,819,0,541,0
2022-05-10,375,0,1288,0,1126,0,3793,0,1353,0,848,0,1159,0,824,0,430,0
2022-05-11,300,0,1326,0,1020,0,3918,0,1353,0,942,0,1176,0,847,0,398,0
2022-05-12,389,0,1339,0,1109,0,4194,0,1592,0,989,0,1329,0,886,0,399,0
2022-05-13,381,0,1294,0,1066,0,3668,0,1425,0,794,0,1031,0,628,0,340,0
2022-05-14,392,0,1432,0,1224,0,4713,0,1587,0,1012,0,1330,0,783,0,452,0
2022-05-15,386,0,1346,0,1294,0,4736,0,1667,0,1039,0,1408,0,887,0,481,0
2022-05-16,418,0,1440,0,1267,0,4885,0,1666,0,1025,0,1467,0,756,0,447,0
2022-05-17,431,0,1408,0,1264,0,4929,0,1742,0,881,0,1272,0,698,0,356,0
2022-05-18,414,0,1439,0,1337,0,5199,0,1739,0,647,0,1417,0,880,0,264,0
2022-05-19,402,0,1492,0,1071,0,4909,0,1693,0,956,0,1235,0,425,0,370,0
2022-05-20,401,0,1227,0,1234,0,4182,0,1489,0,898,0,1157,0,616,0,382,0
2022-05-21,327,0,1231,0,1012,0,4453,0,1057,0,753,0,996,0,676,0,389,0
2022-05-22,407,0,1412,0,1299,0,4759,0,1613,0,1005,0,1275,0,821,0,499,0
2022-05-23,406,0,1286,0,1341,0,4907,0,1677,0,1039,0,1344,0,856,0,500,0
2022-05-24,425,0,1400,0,1255,0,4923,0,1646,0,956,0,1311,0,888,0,533,0
2022-05-25,339,0,1445,0,1099,0,4798,0,1488,0,1052,0,1110,0,761,0,507,0
2022-05-26,358,0,1452,0,1160,0,4810,0,1489,0,1052,0,1296,0,893,0,488,0
2022-05-27,220,0,1174,0,1032,0,4109,0,1495,0,850,0,1338,0,833,0,501,0
2022-05-28,257,0,1424,0,1222,0,4822,0,1187,0,922,0,825,0,813,0,540,0
2022-05-29,343,0,1221,0,1079,0,4763,0,1540,0,1064,0,1392,0,892,0,526,0
2022-05-30,372,0,1233,0,1215,0,4779,0,1624,0,1067,0,1392,0,908,0,519,0
2022-05-31,405,0,1323,0,1251,0,4829,0,1530,0,1059,0,1364,0,868,0,566,0
2022-06-01,372,0,1309,0,1239,0,4741,0,1621,0,1089,0,1407,0,939,0,561,0
2022-06-02,380,0,1320,0,1199,0,4721,0,1578,0,1078,0,1114,0,918,0,518,0
2022-06-03,356,0,1171,0,1159,0,4146,0,1655,0,1074,0,1404,0,873,0,466,0
2022-06-04,405,0,1309,0,1110,0,4554,0,1737,0,941,0,1368,0,784,0,431,0
2022-06-05,415,0,1381,0,1262,0,4941,0,1735,0,1011,0,1393,0,771,0,448,0
2022-06-06,420,0,1415,0,1357,0,5077,0,1745,0,837,0,1291,0,761,0,529,0
2022-06-07,413,0,1380,0,1132,0,4837,0,1677,0,1014,0,1341,0,806,0,509,0
2022-06-08,425,0,1351,0,1224,0,5190,0,1629,0,1016,0,1330,0,765,0,520,0
2022-06-09,277,0,1329,0,934,0,4394,0,1431,0,900,0,1163,0,808,0,486,0
2022-06-10,355,0,1364,0,1212,0,4170,0,1591,0,1010,0,1365,0,759,0,464,0
2022-06-11,410,0,1304,0,1257,0,4773,0,1721,0,971,0,1406,0,828,0,533,0
2022-06-12,409,0,1393,0,1135,0,4857,0,1663,0,1026,0,1265,0,671,0,488,0
2022-06-13,398,0,1298,0,1104,0,5140,0,1499,0,905,0,926,0,687,0,391,0
2022-06-14,398,0,1232,0,995,0,4696,0,1703,0,1002,0,1411,0,689,0,409,0
2022-06-15,413,0,1245,0,1110,0,4769,0,1657,0,984,0,1453,0,753,0,385,0
2022-06-16,391,0,1182,0,1122,0,4786,0,1657,0,835,0,1455,0,734,0,346,0
2022-06-17,337,0,1151,0,930,0,3181,0,1156,0,652,0,1008,0,651,0,236,0
2022-06-18,370,0,1168,0,1049,0,4288,0,1540,0,904,0,1304,0,714,0,231,0
2022-06-19,293,0,1056,0,1024,0,4375,0,1500,0,953,0,1251,0,767,0,300,0
2022-06-20,337,0,1189,0,1051,0,4410,0,1489,0,1014,0,1362,0,815,0,335,0
2022-06-21,359,0,1276,0,1132,0,4668,0,1501,0,969,0,1296,0,859,0,389,0
2022-06-22,343,0,1262,0,1121,0,4729,0,1481,0,1021,0,1310,0,860,0,436,0
2022-06-23,359,0,1293,0,1146,0,4775,0,1591,0,1023,0,1291,0,840,0,414,0
2022-06-24,355,0,1202,0,1174,0,4241,0,1515,0,1037,0,1368,0,837,0,435,0
2022-06-25,358,0,1391,0,1161,0,4708,0,1555,0,1025,0,1352,0,878,0,445,0
2022-06-26,392,0,1376,0,1226,0,4868,0,1583,0,1018,0,1411,0,872,0,474,0
2022-06-27,398,0,1302,0,1215,0,4841,0,1580,0,941,0,1402,0,812,0,460,0
2022-06-28,392,0,1202,0,1259,0,4794,0,1628,0,969,0,1287,0,761,0,446,0
2022-06-29,391,0,1311,0,1137,0,4840,0,1573,0,1027,0,1351,0,796,0,431,0
2022-06-30,374,0,1324,0,1146,0,4656,0,1579,0,995,0,1321,0,829,0,400,0
2022-07-01,372,0,1292,0,1142,0,4398,0,1588,0,1118,0,1372,0,877,0,483,0
2022-07-02,378,0,1283,0,1183,0,4713,0,1578,0,1067,0,1304,0,791,0,444,0
2022-07-03,408,0,1360,200,1249,140,4787,400,1647,220,1026,120,1330,220,777,150,466,50
2022-07-04,381,0,1251,0,1263,0,4825,0,1609,0,1028,0,1326,0,793,0,472,0
2022-07-05,402,0,1448,60,1230,50,4891,100,1509,60,1059,50,1178,60,792,40,469,30
2022-07-06,400,0,1322,0,1309,18,4802,0,1618,42,1008,86,1425,56,891,48,527,0
2022-07-07,397,0,1291,0,1303,0,4264,0,1736,0,1062,0,1519,0,921,0,538,0
2022-07-08,388,0,1201,0,1258,0,3618,0,1651,0,1152,0,1451,0,911,0,534,0
2022-07-09,392,0,972,0,1302,0,3126,0,1575,0,1105,0,1402,0,905,0,494,0
2022-07-10,396,0,998,0,1347,0,3251,0,1609,0,1117,0,1469,0,915,0,536,0
2022-07-11,384,0,970,0,1310,0,3091,0,1582,0,1039,0,1420,0,915,0,537,0
2022-07-12,397,0,1115,0,1350,0,3234,0,1604,0,1111,0,1449,0,902,0,569,0
2022-07-13,408,0,1210,0,1308,0,3408,0,1655,0,1088,0,1473,0,910,0,366,0
2022-07-14,412,0,1257,0,1258,0,3590,0,1677,0,816,0,1501,0,895,0,594,0
2022-07-15,393,0,1268,0,1255,0,3547,0,1660,0,1133,0,1462,0,933,0,590,0
2022-07-16,398,0,1336,0,1353,0,4136,0,1734,0,1027,0,1511,0,931,0,608,0
2022-07-17,396,0,1300,0,1313,0,4411,0,1702,0,989,0,1536,0,950,0,545,0
2022-07-18,387,0,1220,0,1312,0,4902,0,1660,0,1195,0,1506,0,1002,0,490,0
2022-07-19,384,0,1289,245,1322,253,4801,763,1759,330,1082,220,1480,303,857,180,511,91
2022-07-20,374,0,1234,0,1230,0,4539,0,1700,0,1123,0,1496,0,936,0,519,0
2022-07-21,377,0,1346,0,1241,0,4642,0,1677,0,1131,0,1451,0,920,0,492,0
2022-07-22,381,0,1211,0,1299,0,4186,0,1648,0,1041,0,1366,0,893,0,603,0
2022-07-23,389,0,1239,0,1296,0,4584,0,1719,0,1165,0,1537,0,908,0,491,0
2022-07-24,310,0,1219,91,1119,99,4478,217,1424,126,917,87,1329,120,739,68,462,34
2022-07-25,350,0,1156,0,1229,200,4571,403,1605,225,1103,249,1435,257,917,182,477,61
2022-07-26,367,0,1374,0,1228,0,4676,0,1611,0,1010,0,1405,0,858,0,478,0
2022-07-27,379,0,1344,0,1210,0,4805,0,1655,0,1029,0,1454,0,845,0,607,0
2022-07-28,379,0,1290,0,1220,150,4775,143,1613,176,1075,163,1368,180,844,80,565,44
2022-07-29,367,0,1277,0,1236,15,4302,0,1664,18,1092,57,1319,20,890,18,571,0
2022-07-30,410,0,1397,0,1248,0,4701,0,1663,0,1140,0,1371,0,743,0,567,0
2022-07-31,408,0,1384,0,1326,210,4850,210,1732,200,1117,249,1195,100,802,100,521,18
2022-08-01,392,0,1349,0,1216,110,4655,120,1646,180,943,0,1156,0,796,0,499,0
2022-08-02,398,0,1505,0,1261,0,4581,0,1587,0,1019,0,1388,0,826,0,523,0
2022-08-03,387,0,1484,117,1214,146,4718,245,1558,176,1091,181,1380,177,864,102,530,58
2022-08-04,386,0,1444,104,1317,170,4455,245,1544,150,1088,200,1430,155,831,100,567,75
2022-08-05,388,0,1344,0,1300,90,4406,70,1621,85,1070,126,1387,85,844,65,585,0
2022-08-06,386,0,1499,0,1207,0,4547,0,1502,0,1100,0,1361,0,840,0,548,0
2022-08-07,402,0,1296,0,1268,0,4992,0,1640,0,1019,0,1371,0,945,0,568,0
2022-08-08,380,0,1274,0,1264,100,4788,223,1663,128,1042,141,1487,147,855,117,621,0
2022-08-09,299,0,1316,0,1292,0,4504,0,1477,0,1054,0,1367,0,907,0,614,0
2022-08-10,274,0,1218,0,1277,230,4629,231,1522,160,1120,290,1422,202,859,66,620,22
2022-08-11,356,0,1246,0,1280,175,4612,190,1539,175,1081,190,1341,150,908,0,595,40
2022-08-12,374,0,1255,0,1315,0,4252,0,1588,0,1097,0,1344,0,842,0,604,0
2022-08-13,322,0,1325,0,1170,0,4558,0,1539,0,1170,0,1417,0,784,0,562,0
2022-08-14,268,0,1329,0,1223,0,4348,60,1343,0,1117,187,1250,0,853,0,601,0
2022-08-15,369,0,1277,0,1225,0,4209,0,1514,0,1171,0,1360,0,909,0,553,0
2022-08-16,398,0,1307,0,1317,0,4847,0,1613,0,1087,0,1386,0,871,0,559,0
2022-08-17,418,0,1347,0,1263,0,4798,0,1714,0,1078,0,1467,0,923,0,555,0
2022-08-18,310,0,1309,0,1055,0,4964,0,1398,0,1041,0,1426,0,835,0,548,0
2022-08-19,255,0,1248,0,1188,0,4319,0,1291,0,1147,106,1358,0,917,0,486,0
2022-08-20,368,0,1234,0,1255,71,4795,60,1522,0,1174,300,1349,0,926,0,613,0
2022-08-21,410,0,1345,0,1341,70,4834,70,1540,137,1091,220,1378,70,897,50,565,40
2022-08-22,421,0,1301,0,1359,0,4912,0,1753,0,1090,0,1427,0,935,0,630,0
2022-08-23,377,0,1378,0,1315,0,4859,0,1684,0,1242,0,1421,0,844,0,485,0
2022-08-24,356,0,1320,0,1258,30,4849,150,1581,0,1222,320,1439,0,924,0,608,79
2022-08-26,407,0,1293,0,1398,0,4683,0,1685,0,1218,0,1457,0,942,0,619,0
2022-08-27,374,0,1134,0,1230,0,4907,146,1634,0,1232,272,1488,0,900,0,537,0
2022-08-29,397,0,1235,0,1286,0,4860,0,1678,0,1202,0,1507,0,831,0,561,0
2022-08-30,422,0,1443,43,1350,180,4963,397,1751,120,1205,225,1412,110,844,90,572,90
2022-08-31,403,0,1363,0,1446,186,5013,327,1739,296,1203,206,1413,0,823,0,587,58
2022-09-01,406,0,1353,0,1401,0,5002,0,1799,0,1089,0,1477,0,913,0,586,0
2022-09-02,398,0,1279,0,1277,0,4651,50,1682,0,1082,162,1267,0,808,0,538,0
2022-09-03,401,0,1245,0,1270,0,4938,0,1667,0,1031,0,1386,0,815,0,509,0
2022-09-04,405,0,1359,0,1235,0,4731,0,1711,0,1122,0,1427,0,805,0,499,0
2022-09-05,393,0,1378,0,1268,0,4711,0,1551,0,990,0,1325,0,874,0,509,0
2022-09-06,385,0,1363,0,1368,0,4705,0,1632,0,1079,0,1335,0,873,0,554,0
2022-09-07,423,0,1392,0,1267,25,4892,160,1745,0,1155,227,1442,80,900,80,563,45
2022-09-08,417,0,1449,0,1343,0,4859,0,1696,0,1151,0,1360,0,907,0,633,0
2022-09-09,421,0,1188,0,1163,0,4558,0,1596,0,1034,0,1359,0,876,0,407,0
2022-09-10,369,0,1188,0,1219,0,4778,0,1605,0,1130,0,1395,0,898,0,440,0
2022-09-11,341,0,1298,0,1215,0,4619,0,1402,0,1152,0,1304,0,857,0,546,0
2022-09-12,315,0,1234,0,1139,15,4335,30,1343,0,987,17,1203,0,736,0,542,18
2022-09-13,269,0,1311,0,1010,0,4352,0,1303,0,937,0,1095,0,734,0,483,0
2022-09-14,305,0,1209,0,1040,0,4285,20,1363,0,999,35,1179,0,726,0,482,0
2022-09-16,321,0,1241,0,1138,4,4306,0,1443,0,1083,38,1235,0,835,10,510,0
2022-09-17,369,0,1262,0,1303,27,4777,40,1540,0,1110,152,1402,0,838,0,588,0
2022-09-18,371,0,1298,0,1297,0,4795,0,1568,0,1110,0,1415,0,954,0,591,0
2022-09-19,368,0,1266,0,1319,0,4829,0,1595,0,1136,0,1387,0,903,0,634,0
2022-09-20,359,0,1411,0,1293,40,4801,75,1556,0,1159,222,1405,0,909,0,626,83
2022-09-21,380,0,1338,0,1286,0,4762,0,1603,0,1119,0,1423,0,888,0,551,0
2022-09-22,391,0,1310,0,1327,122,4836,163,1682,199,1114,147,1424,143,904,124,639,112
2022-09-23,374,0,1306,0,1237,10,4587,0,1613,0,1140,133,1358,0,844,0,570,0
2022-09-24,383,0,1189,0,1218,0,4673,0,1698,0,1107,0,1440,0,893,0,548,0
2022-09-25,383,0,1304,0,1310,115,4550,108,1685,168,1086,119,1397,92,878,78,555,0
2022-09-26,383,0,1424,0,1369,0,4803,0,1654,0,1120,0,1350,0,869,0,596,0
2022-09-27,396,0,1388,0,1302,0,4927,0,1629,0,1091,0,1423,0,856,0,623,0
2022-09-28,406,0,1484,190,1297,98,4890,345,1654,230,1131,177,1366,144,876,169,609,118
2022-09-30,393,0,1243,0,1378,0,4663,0,1687,0,1127,0,1343,0,849,0,624,0
2022-10-01,399,0,1161,0,1239,89,4867,490,1726,237,1161,119,1432,167,892,161,636,144
2022-10-02,366,0,1288,0,1156,64,4504,248,1579,158,1067,116,1400,142,806,90,570,106
2022-10-03,295,0,1300,0,1119,65,4407,20,1494,161,1043,138,1276,126,730,39,492,0
2022-10-04,323,0,1331,500,1170,440,4501,2002,1481,12,1111,665,1248,185,801,241,569,350
2022-10-05,372,0,1197,0,1275,200,4620,712,1493,0,1078,230,1285,0,810,134,565,99
2022-10-06,345,0,1289,36,1310,264,4596,429,1484,0,1097,293,1225,0,753,0,599,162
2022-10-07,309,0,1283,88,1330,253,4331,207,1536,50,1136,246,1226,0,766,10,615,110
2022-10-08,357,0,1366,278,1353,41,4763,600,1607,0,1134,355,1322,18,741,0,608,167
2022-10-09,368,0,1256,0,1311,256,4515,356,1606,0,1113,262,1373,0,719,0,567,111
2022-10-10,369,0,1262,0,1340,232,4867,382,1612,0,1139,209,1371,0,851,69,549,50
2022-10-11,350,0,1225,0,1364,231,4690,214,1536,0,966,122,1214,0,743,0,402,0
2022-10-12,339,0,1281,0,1214,70,4530,144,1352,0,1091,185,1245,0,703,0,452,0
2022-10-13,366,0,1312,0,1252,20,4584,0,1430,0,1007,80,1235,0,727,0,502,0
2022-10-14,350,0,1232,0,1261,30,4190,7,1489,0,1058,169,1239,0,716,0,451,9
2022-10-15,362,0,1252,0,1232,189,4783,374,1542,0,1058,211,1287,0,579,51,570,102
2022-10-16,349,0,1311,0,1253,170,4682,344,1482,0,1060,160,1250,0,743,22,548,104
2022-10-17,357,0,1321,151,1297,188,4779,368,1474,0,1054,161,1287,95,798,74,581,76
2022-10-18,369,0,1297,216,1265,210,4900,208,1515,0,1070,260,1349,162,792,114,563,125
2022-10-19,370,0,1232,107,1268,189,4709,145,1418,0,1057,131,1226,0,691,0,558,78
2022-10-20,359,0,1376,0,1201,192,4687,330,1459,0,1025,170,1234,0,690,0,553,104
2022-10-21,338,0,1268,0,1205,80,4463,10,1402,0,1007,116,1216,0,667,0,509,0
2022-10-22,379,0,1214,0,1249,121,4666,160,1481,0,1005,200,1213,0,645,0,522,103
2022-10-23,312,0,1303,193,1226,129,4746,168,1383,110,984,222,1281,140,723,48,518,23
2022-10-24,26,0,696,0,254,0,2512,0,301,0,299,0,679,0,368,0,237,0
2022-10-25,131,0,980,0,509,0,3596,0,940,0,716,0,1010,0,613,0,355,0
2022-10-26,209,0,1133,0,807,0,4143,0,1138,0,826,0,1145,0,638,0,381,0
2022-10-27,232,0,1148,0,863,0,4245,0,1159,0,831,0,1089,0,650,0,415,0
2022-10-28,224,0,976,0,836,0,3434,0,1083,0,757,0,1001,0,574,0,399,0
2022-10-30,263,0,1276,0,1024,0,4103,65,1145,0,875,0,1039,0,634,0,501,0
2022-10-31,288,0,1412,75,1120,70,4337,169,1212,0,898,30,957,0,623,0,481,10
2022-11-01,320,0,1394,0,1106,107,4619,102,1284,121,944,68,1072,85,667,78,460,29
2022-11-02,302,0,1385,0,1160,130,4528,0,1221,0,932,117,1077,0,629,0,482,70
2022-11-03,267,0,1376,0,1002,0,4305,0,1091,0,830,0,1014,0,609,0,444,0
2022-11-04,239,0,1158,0,906,0,3866,0,1074,0,802,0,967,0,575,0,431,0
2022-11-05,262,0,1189,0,1044,0,4272,0,1148,0,858,0,987,0,618,0,437,0
2022-11-06,273,0,1187,0,1009,0,4262,20,1127,0,841,42,1027,0,623,0,472,0
2022-11-07,261,0,1298,0,1043,0,4249,0,1112,0,830,0,991,0,637,0,465,0
2022-11-08,271,0,1221,0,944,0,4176,0,1150,0,836,0,1001,0,603,0,437,0
2022-11-09,271,0,1263,0,947,0,4139,0,1134,0,814,0,1006,0,620,0,414,0
2022-11-10,268,0,1161,0,914,0,4221,0,1141,0,804,0,986,0,606,0,404,0
2022-11-11,247,0,1079,0,861,0,3603,0,1108,0,770,0,934,0,600,0,371,0
2022-11-12,260,0,1065,0,870,0,4095,0,1129,0,791,0,951,0,591,0,389,0
2022-11-13,241,0,1202,0,876,0,3959,0,1146,0,755,0,963,0,654,0,388,0
2022-11-14,246,0,1245,0,851,0,4004,0,1130,0,790,0,927,0,665,0,399,0
2022-11-15,252,0,1230,0,847,0,4123,0,1150,0,783,0,965,0,673,0,391,0
2022-11-16,258,0,1176,0,849,0,4013,0,1120,0,788,0,982,0,667,0,381,0
2022-11-17,247,0,1232,0,849,0,4131,0,1129,0,774,0,949,0,640,0,386,0
