PreviousReportDate,Actual_MaxDemandEvePeak_MW,Actual_EveningPeakGeneration_MW,Actual_HighestGeneration_MW,Actual_DayPeakDemand_MW,Actual_DayPeakGeneration_MW,Actual_MinimumGeneration_MW,Dhaka_Actual_Demand_MW,Dhaka_Actual_Supply_MW,Dhaka_Actual_LoadShed_MW,Chattogram_Actual_Demand_MW,Chattogram_Actual_Supply_MW,Chattogram_Actual_LoadShed_MW,Sylhet_Actual_Demand_MW,Sylhet_Actual_Supply_MW,Sylhet_Actual_LoadShed_MW,Khulna_Actual_Demand_MW,Khulna_Actual_Supply_MW,Khulna_Actual_LoadShed_MW,Barishal_Actual_Demand_MW,Barishal_Actual_Supply_MW,Barishal_Actual_LoadShed_MW,Rajshahi_Actual_Demand_MW,Rajshahi_Actual_Supply_MW,Rajshahi_Actual_LoadShed_MW,Rangpur_Actual_Demand_MW,Rangpur_Actual_Supply_MW,Rangpur_Actual_LoadShed_MW
2024-04-02,15000.0,13707.0,14008.0,,12147.0,11162.0,5296.0,5096.0,200.0,1339.0,1199.0,140.0,486.0,411.0,75.0,1807.0,1632.0,175.0,463.0,463.0,0.0,1554.0,1384.0,170.0,851.0,766.0,85.0
2024-04-03,15250.0,13967.0,14091.0,,12415.0,11640.0,5457.0,5232.0,225.0,1399.0,1229.0,170.0,533.0,473.0,60.0,1717.0,1587.0,130.0,455.0,425.0,30.0,1550.0,1410.0,140.0,876.0,766.0,110.0
2024-04-04,15500.0,14245.0,14291.0,,12402.0,11689.0,5415.0,5205.0,210.0,1454.0,1311.0,143.0,422.0,362.0,60.0,1840.0,1674.0,166.0,481.0,481.0,0.0,1627.0,1485.0,142.0,837.0,741.0,96.0
2024-04-05,15300.0,14438.0,14438.0,,12385.0,11832.0,4986.0,4936.0,50.0,1432.0,1302.0,130.0,450.0,450.0,0.0,1875.0,1690.0,185.0,477.0,477.0,0.0,1743.0,1580.0,163.0,930.0,830.0,100.0
2024-04-06,15700.0,14695.0,14779.0,,12670.0,11791.0,5297.0,5247.0,50.0,1346.0,1326.0,20.0,551.0,546.0,5.0,1956.0,1776.0,180.0,471.0,416.0,55.0,1696.0,1566.0,130.0,985.0,895.0,90.0
2024-04-07,13850.0,13572.0,13572.0,,11881.0,11881.0,4702.0,4702.0,0.0,1244.0,1244.0,0.0,467.0,467.0,0.0,1584.0,1584.0,0.0,305.0,305.0,0.0,1615.0,1565.0,50.0,928.0,828.0,100.0
2024-04-08,12800.0,12700.0,12700.0,,11791.0,10717.0,3741.0,3741.0,0.0,1333.0,1333.0,0.0,498.0,498.0,0.0,1459.0,1459.0,0.0,354.0,354.0,0.0,1494.0,1494.0,0.0,906.0,906.0,0.0
2024-04-09,12729.0,12729.0,12729.0,,10541.0,8851.0,3338.0,3338.0,0.0,1181.0,1181.0,0.0,550.0,550.0,0.0,1643.0,1643.0,0.0,415.0,415.0,0.0,1542.0,1542.0,0.0,916.0,916.0,0.0
2024-04-10,11948.0,11948.0,11948.0,,10049.0,8885.0,3049.0,3049.0,0.0,1187.0,1187.0,0.0,483.0,483.0,0.0,1507.0,1507.0,0.0,400.0,400.0,0.0,1411.0,1411.0,0.0,922.0,922.0,0.0
2024-04-11,10929.0,10929.0,11049.0,,8894.0,8472.0,2799.0,2799.0,0.0,947.0,947.0,0.0,503.0,503.0,0.0,1403.0,1403.0,0.0,394.0,394.0,0.0,1208.0,1208.0,0.0,732.0,732.0,0.0
2024-04-12,11762.0,11762.0,11987.0,,9637.0,8664.0,2895.0,2895.0,0.0,1129.0,1129.0,0.0,507.0,507.0,0.0,1560.0,1560.0,0.0,416.0,416.0,0.0,1418.0,1418.0,0.0,843.0,843.0,0.0
2024-04-13,12700.0,12653.0,12653.0,,10399.0,9604.0,3161.0,3161.0,0.0,1297.0,1297.0,0.0,541.0,541.0,0.0,1617.0,1617.0,0.0,449.0,449.0,0.0,1526.0,1526.0,0.0,926.0,926.0,0.0
2024-04-14,12880.0,12743.0,12823.0,,10915.0,10002.0,3242.0,3242.0,0.0,1200.0,1200.0,0.0,549.0,549.0,0.0,1704.0,1704.0,0.0,463.0,463.0,0.0,1568.0,1568.0,0.0,939.0,919.0,20.0
2024-04-15,14350.0,14093.0,14093.0,,12011.0,10659.0,3861.0,3861.0,0.0,1395.0,1307.0,88.0,579.0,579.0,0.0,1862.0,1855.0,7.0,467.0,467.0,0.0,1701.0,1701.0,0.0,1002.0,917.0,85.0
2024-04-16,12830.0,12780.0,13362.0,,13091.0,11589.0,3696.0,3696.0,0.0,1352.0,1352.0,0.0,438.0,438.0,0.0,1664.0,1664.0,0.0,392.0,392.0,0.0,1668.0,1668.0,0.0,1018.0,970.0,48.0
2024-04-18,15080.0,14761.0,14761.0,,13065.0,10862.0,4780.0,4780.0,0.0,1473.0,1378.0,95.0,509.0,509.0,0.0,1837.0,1837.0,0.0,491.0,491.0,0.0,1697.0,1697.0,0.0,992.0,922.0,70.0
2024-04-19,14520.0,14308.0,14513.0,,12100.0,11411.0,4532.0,4532.0,0.0,1306.0,1306.0,0.0,471.0,471.0,0.0,1839.0,1839.0,0.0,478.0,478.0,0.0,1722.0,1722.0,0.0,959.0,889.0,70.0
2024-04-17,13100.0,12847.0,13591.0,,13087.0,11377.0,3755.0,3755.0,0.0,1415.0,1316.0,99.0,205.0,205.0,0.0,1765.0,1765.0,0.0,342.0,342.0,0.0,1775.0,1775.0,0.0,1014.0,943.0,71.0
2024-04-20,15750.0,15358.0,15358.0,,13325.0,12059.0,5155.0,5115.0,40.0,1338.0,1338.0,0.0,561.0,561.0,0.0,1928.0,1928.0,0.0,500.0,500.0,0.0,1815.0,1815.0,0.0,1014.0,964.0,50.0
2024-04-21,16000.0,15666.0,15666.0,,14295.0,13060.0,5284.0,5264.0,20.0,1359.0,1359.0,0.0,475.0,475.0,0.0,1958.0,1958.0,0.0,502.0,502.0,0.0,1830.0,1830.0,0.0,1039.0,939.0,100.0
2024-04-22,16700.0,16233.0,16233.0,,14062.0,12877.0,5500.0,5410.0,90.0,1456.0,1356.0,100.0,612.0,612.0,0.0,1944.0,1944.0,0.0,513.0,513.0,0.0,1817.0,1817.0,0.0,1029.0,979.0,50.0
2024-04-23,16720.0,15947.0,15947.0,,13971.0,13122.0,5527.0,5403.0,124.0,1586.0,1458.0,128.0,596.0,596.0,0.0,1947.0,1947.0,0.0,509.0,509.0,0.0,1865.0,1865.0,0.0,1025.0,929.0,96.0
2024-04-24,16774.0,15936.0,15936.0,,14140.0,12982.0,5532.0,5412.0,120.0,1517.0,1412.0,105.0,609.0,609.0,0.0,1905.0,1905.0,0.0,487.0,487.0,0.0,1826.0,1826.0,0.0,1066.0,931.0,135.0
2024-04-25,16750.0,15784.0,15784.0,,14197.0,13053.0,5823.0,5663.0,160.0,1476.0,1306.0,170.0,590.0,590.0,0.0,1950.0,1950.0,0.0,504.0,504.0,0.0,1613.0,1493.0,120.0,1104.0,911.0,193.0
2024-04-26,15870.0,15550.0,15550.0,,13837.0,12647.0,5176.0,5176.0,0.0,1327.0,1327.0,0.0,527.0,527.0,0.0,1941.0,1941.0,0.0,485.0,485.0,0.0,1797.0,1797.0,0.0,1026.0,910.0,116.0
2024-04-27,16750.0,15810.0,15810.0,,13673.0,12445.0,5644.0,5544.0,100.0,1415.0,1285.0,130.0,599.0,599.0,0.0,1986.0,1986.0,0.0,488.0,488.0,0.0,1793.0,1683.0,110.0,1060.0,940.0,120.0
2024-04-28,17150.0,15816.0,15816.0,,13453.0,12941.0,5830.0,5640.0,190.0,1438.0,1224.0,214.0,501.0,501.0,0.0,2009.0,2009.0,0.0,517.0,517.0,0.0,1881.0,1691.0,190.0,1073.0,893.0,180.0
2024-04-29,17200.0,15595.0,15595.0,,13036.0,11993.0,5774.0,5414.0,360.0,1584.0,1419.0,165.0,614.0,570.0,44.0,2029.0,1897.0,132.0,510.0,510.0,0.0,1881.0,1699.0,182.0,1030.0,900.0,130.0
2024-04-30,17000.0,16477.0,16477.0,,14301.0,13148.0,5814.0,5674.0,140.0,1468.0,1448.0,20.0,360.0,360.0,0.0,1982.0,1967.0,15.0,512.0,512.0,0.0,1870.0,1870.0,0.0,1075.0,991.0,84.0
2024-05-01,15850.0,15559.0,15559.0,,13007.0,12686.0,4938.0,4868.0,70.0,1413.0,1413.0,0.0,603.0,603.0,0.0,1943.0,1934.0,9.0,512.0,512.0,0.0,1840.0,1840.0,0.0,1024.0,970.0,54.0
2024-05-02,15850.0,15360.0,15360.0,,14149.0,13298.0,5482.0,5321.0,161.0,1344.0,1344.0,0.0,499.0,499.0,0.0,1938.0,1938.0,0.0,468.0,468.0,0.0,1761.0,1761.0,0.0,1044.0,932.0,112.0
2024-05-03,15075.0,14929.0,14994.0,,13172.0,11149.0,4964.0,4964.0,0.0,1398.0,1398.0,0.0,482.0,482.0,0.0,1871.0,1871.0,0.0,423.0,423.0,0.0,1694.0,1694.0,0.0,959.0,959.0,0.0
2024-05-04,15600.0,15229.0,15229.0,,13800.0,12323.0,5505.0,5477.0,28.0,1324.0,1279.0,45.0,606.0,606.0,0.0,1919.0,1908.0,11.0,481.0,481.0,0.0,1603.0,1603.0,0.0,1014.0,961.0,53.0
2024-05-05,14400.0,14353.0,14353.0,,13207.0,10874.0,5525.0,5490.0,35.0,1416.0,1416.0,0.0,163.0,163.0,0.0,1816.0,1806.0,10.0,482.0,482.0,0.0,1640.0,1640.0,0.0,717.0,717.0,0.0
2024-05-06,9522.0,9522.0,11237.0,,11237.0,9606.0,4235.0,4235.0,0.0,403.0,403.0,0.0,364.0,364.0,0.0,554.0,554.0,0.0,111.0,111.0,0.0,1234.0,1234.0,0.0,725.0,725.0,0.0
2024-05-07,13638.0,13638.0,13638.0,,11356.0,7282.0,4721.0,4721.0,0.0,1171.0,1171.0,0.0,515.0,515.0,0.0,1639.0,1639.0,0.0,422.0,422.0,0.0,1547.0,1547.0,0.0,806.0,806.0,0.0
2024-05-08,12781.0,12781.0,12781.0,,10663.0,6874.0,4567.0,4567.0,0.0,1144.0,1144.0,0.0,474.0,474.0,0.0,1485.0,1485.0,0.0,380.0,380.0,0.0,1274.0,1274.0,0.0,828.0,828.0,0.0
2024-05-09,12487.0,12487.0,12574.0,,12241.0,9604.0,4579.0,4579.0,0.0,1302.0,1302.0,0.0,507.0,507.0,0.0,1138.0,1138.0,0.0,419.0,419.0,0.0,1168.0,1168.0,0.0,736.0,736.0,0.0
2024-05-10,12787.0,12787.0,12787.0,,10639.0,9080.0,4289.0,4289.0,0.0,1225.0,1225.0,0.0,433.0,433.0,0.0,1518.0,1518.0,0.0,413.0,413.0,0.0,1362.0,1362.0,0.0,720.0,720.0,0.0
2024-05-11,13341.0,13341.0,13341.0,,10559.0,8796.0,4717.0,4717.0,0.0,1159.0,1159.0,0.0,505.0,505.0,0.0,1451.0,1451.0,0.0,320.0,320.0,0.0,1414.0,1414.0,0.0,985.0,985.0,0.0
2024-05-12,14202.0,14165.0,14165.0,,12356.0,10196.0,4892.0,4892.0,0.0,1419.0,1419.0,0.0,578.0,578.0,0.0,1527.0,1527.0,0.0,357.0,357.0,0.0,1454.0,1454.0,0.0,951.0,951.0,0.0
2024-05-13,15150.0,15019.0,15019.0,,12870.0,10826.0,5191.0,5191.0,0.0,1408.0,1408.0,0.0,623.0,623.0,0.0,1733.0,1733.0,0.0,433.0,433.0,0.0,1541.0,1541.0,0.0,1033.0,1008.0,25.0
2024-05-14,15700.0,15435.0,15435.0,,13701.0,12270.0,5371.0,5321.0,50.0,1490.0,1490.0,0.0,640.0,630.0,10.0,1837.0,1837.0,0.0,461.0,461.0,0.0,1596.0,1596.0,0.0,988.0,923.0,65.0
2024-05-15,16100.0,15687.0,15687.0,,13995.0,12482.0,5530.0,5430.0,100.0,1512.0,1512.0,0.0,661.0,661.0,0.0,1841.0,1841.0,0.0,488.0,488.0,0.0,1670.0,1670.0,0.0,1026.0,931.0,95.0
2024-05-16,15850.0,14965.0,15001.0,,14488.0,13000.0,5615.0,5410.0,205.0,1553.0,1473.0,80.0,659.0,624.0,35.0,1861.0,1861.0,0.0,463.0,463.0,0.0,1254.0,1164.0,90.0,1009.0,884.0,125.0
2024-05-17,15700.0,15498.0,15577.0,,13667.0,12654.0,5190.0,5190.0,0.0,1484.0,1484.0,0.0,569.0,569.0,0.0,1872.0,1872.0,0.0,488.0,488.0,0.0,1677.0,1677.0,0.0,1045.0,992.0,53.0
2024-05-18,14628.0,14628.0,14740.0,,11925.0,11925.0,5154.0,5154.0,0.0,1434.0,1434.0,0.0,523.0,523.0,0.0,1738.0,1738.0,0.0,372.0,372.0,0.0,1527.0,1527.0,0.0,935.0,935.0,0.0
2024-05-19,14300.0,14206.0,14206.0,,13540.0,11810.0,5151.0,5061.0,90.0,1337.0,1337.0,0.0,536.0,536.0,0.0,1652.0,1652.0,0.0,316.0,316.0,0.0,1488.0,1488.0,0.0,976.0,976.0,0.0
2024-05-20,14376.0,14219.0,14219.0,,12911.0,10691.0,5110.0,5010.0,100.0,1418.0,1418.0,0.0,615.0,615.0,0.0,1551.0,1551.0,0.0,349.0,349.0,0.0,1467.0,1467.0,0.0,902.0,902.0,0.0
2024-05-22,15550.0,15428.0,15428.0,,12563.0,10853.0,5338.0,5313.0,25.0,1560.0,1560.0,0.0,645.0,645.0,0.0,1811.0,1811.0,0.0,474.0,474.0,0.0,1439.0,1439.0,0.0,908.0,908.0,0.0
2024-05-22,15550.0,15428.0,15428.0,,12563.0,10853.0,5338.0,5313.0,25.0,1560.0,1560.0,0.0,645.0,645.0,0.0,1811.0,1811.0,0.0,474.0,474.0,0.0,1439.0,1439.0,0.0,908.0,908.0,0.0
2024-05-23,16400.0,16067.0,16067.0,,14166.0,12609.0,5552.0,5452.0,100.0,1523.0,1523.0,0.0,667.0,667.0,0.0,1897.0,1897.0,0.0,470.0,470.0,0.0,1622.0,1622.0,0.0,1017.0,984.0,33.0
2024-05-24,15850.0,15601.0,15601.0,,13454.0,11731.0,5245.0,5245.0,0.0,1388.0,1388.0,0.0,658.0,640.0,18.0,1896.0,1896.0,0.0,487.0,487.0,0.0,1598.0,1598.0,0.0,1000.0,960.0,40.0
2024-05-25,14900.0,14623.0,14707.0,,13726.0,12749.0,5944.0,5869.0,75.0,1423.0,1423.0,0.0,284.0,284.0,0.0,1862.0,1862.0,0.0,194.0,194.0,0.0,1441.0,1441.0,0.0,956.0,956.0,0.0
2024-05-26,13560.0,13435.0,14173.0,,12667.0,12391.0,5182.0,5157.0,25.0,1275.0,1275.0,0.0,441.0,441.0,0.0,1139.0,1139.0,0.0,121.0,121.0,0.0,1387.0,1387.0,0.0,1072.0,1003.0,69.0
2024-05-27,4554.0,4554.0,11828.0,,5323.0,5271.0,2278.0,2278.0,0.0,639.0,639.0,0.0,160.0,160.0,0.0,279.0,279.0,0.0,21.0,21.0,0.0,314.0,314.0,0.0,408.0,408.0,0.0
2024-05-28,12451.0,12451.0,12675.0,,8051.0,3651.0,4616.0,4616.0,0.0,1213.0,1213.0,0.0,332.0,332.0,0.0,1505.0,1505.0,0.0,140.0,140.0,0.0,1347.0,1347.0,0.0,931.0,931.0,0.0
2024-05-29,14700.0,14585.0,14920.0,,12459.0,11296.0,5175.0,5175.0,0.0,1408.0,1408.0,0.0,425.0,425.0,0.0,1734.0,1734.0,0.0,234.0,234.0,0.0,1614.0,1614.0,0.0,1007.0,942.0,65.0
2024-05-30,14600.0,14552.0,14695.0,,12485.0,11253.0,5440.0,5394.0,46.0,1451.0,1451.0,0.0,396.0,396.0,0.0,1863.0,1863.0,0.0,334.0,334.0,0.0,1538.0,1538.0,0.0,569.0,569.0,0.0
2024-05-31,14200.0,14028.0,14231.0,,11614.0,11003.0,4901.0,4806.0,95.0,1363.0,1363.0,0.0,563.0,563.0,0.0,1681.0,1681.0,0.0,350.0,350.0,0.0,1409.0,1409.0,0.0,864.0,864.0,0.0
2024-06-01,15750.0,15336.0,15336.0,,13435.0,11903.0,5559.0,5419.0,140.0,1563.0,1563.0,0.0,630.0,610.0,20.0,1897.0,1897.0,0.0,407.0,407.0,0.0,1590.0,1590.0,0.0,715.0,715.0,0.0
2024-06-02,15950.0,15199.0,15199.0,,13660.0,12504.0,5557.0,5217.0,340.0,1517.0,1517.0,0.0,501.0,491.0,10.0,1890.0,1885.0,5.0,415.0,415.0,0.0,1599.0,1457.0,142.0,1011.0,906.0,105.0
2024-06-04,15080.0,14937.0,14937.0,,13555.0,11768.0,5257.0,5217.0,40.0,1544.0,1544.0,0.0,497.0,497.0,0.0,1790.0,1790.0,0.0,428.0,428.0,0.0,1574.0,1574.0,0.0,954.0,954.0,0.0
2024-06-05,16250.0,15714.0,15714.0,,13612.0,12071.0,5856.0,5576.0,280.0,1472.0,1472.0,0.0,556.0,556.0,0.0,1974.0,1974.0,0.0,471.0,471.0,0.0,1460.0,1460.0,0.0,1056.0,1056.0,0.0
2024-06-06,15725.0,15340.0,15340.0,,13503.0,11044.0,5655.0,5572.0,83.0,1430.0,1430.0,0.0,570.0,570.0,0.0,1917.0,1917.0,0.0,461.0,461.0,0.0,1504.0,1504.0,0.0,987.0,987.0,0.0
2024-06-07,14093.0,13936.0,14901.0,,12826.0,11585.0,4663.0,4663.0,0.0,1382.0,1382.0,0.0,584.0,584.0,0.0,1859.0,1859.0,0.0,474.0,474.0,0.0,1315.0,1315.0,0.0,985.0,960.0,25.0
2024-06-08,16400.0,15745.0,15745.0,,12681.0,11237.0,5578.0,5423.0,155.0,1473.0,1407.0,66.0,594.0,594.0,0.0,2039.0,2024.0,15.0,516.0,516.0,0.0,1644.0,1644.0,0.0,1052.0,985.0,67.0
2024-06-09,15900.0,15520.0,15520.0,,13656.0,12608.0,5471.0,5381.0,90.0,1318.0,1318.0,0.0,544.0,544.0,0.0,2108.0,2088.0,20.0,515.0,515.0,0.0,1623.0,1623.0,0.0,979.0,979.0,0.0
2024-06-10,15450.0,15257.0,15257.0,,13193.0,10963.0,5195.0,5145.0,50.0,1470.0,1470.0,0.0,564.0,564.0,0.0,1834.0,1834.0,0.0,552.0,552.0,0.0,1616.0,1616.0,0.0,981.0,957.0,24.0
2024-06-11,16700.0,15798.0,15798.0,,14167.0,12517.0,5721.0,5536.0,185.0,1577.0,1429.0,148.0,632.0,632.0,0.0,2053.0,2043.0,10.0,520.0,520.0,0.0,1669.0,1669.0,0.0,1015.0,967.0,48.0
2024-06-12,16450.0,15708.0,15726.0,,13954.0,12936.0,5607.0,5397.0,210.0,1479.0,1379.0,100.0,692.0,692.0,0.0,1999.0,1989.0,10.0,511.0,511.0,0.0,1744.0,1744.0,0.0,1016.0,916.0,100.0
2024-06-13,14100.0,13978.0,15064.0,,13723.0,12555.0,4683.0,4673.0,10.0,1435.0,1435.0,0.0,485.0,485.0,0.0,1969.0,1959.0,10.0,515.0,515.0,0.0,1649.0,1649.0,0.0,956.0,956.0,0.0
2024-06-14,14510.0,14426.0,14753.0,,11929.0,10682.0,4703.0,4703.0,0.0,1363.0,1363.0,0.0,487.0,487.0,0.0,1984.0,1984.0,0.0,535.0,535.0,0.0,1581.0,1581.0,0.0,895.0,895.0,0.0
2024-06-15,13723.0,13723.0,14406.0,,11757.0,10854.0,4032.0,4032.0,0.0,1268.0,1268.0,0.0,475.0,475.0,0.0,1998.0,1998.0,0.0,509.0,509.0,0.0,1582.0,1582.0,0.0,848.0,848.0,0.0
2024-06-16,12872.0,12872.0,13545.0,,10337.0,9737.0,3590.0,3590.0,0.0,1119.0,1119.0,0.0,454.0,454.0,0.0,1900.0,1900.0,0.0,520.0,520.0,0.0,1539.0,1539.0,0.0,814.0,814.0,0.0
2024-06-17,12967.0,12967.0,13025.0,,9234.0,9234.0,3594.0,3594.0,0.0,1070.0,1070.0,0.0,462.0,462.0,0.0,1905.0,1905.0,0.0,526.0,526.0,0.0,1568.0,1568.0,0.0,814.0,814.0,0.0
2024-06-18,11633.0,11633.0,12671.0,,9490.0,9490.0,3318.0,3318.0,0.0,920.0,920.0,0.0,363.0,363.0,0.0,1876.0,1876.0,0.0,510.0,510.0,0.0,1469.0,1469.0,0.0,643.0,643.0,0.0
2024-06-19,10636.0,10636.0,11550.0,,8846.0,8846.0,2862.0,2862.0,0.0,1244.0,1244.0,0.0,373.0,373.0,0.0,1412.0,1412.0,0.0,391.0,391.0,0.0,1331.0,1331.0,0.0,646.0,646.0,0.0
2024-06-20,10979.0,10979.0,11156.0,,9352.0,8396.0,2997.0,2997.0,0.0,1297.0,1297.0,0.0,414.0,414.0,0.0,1372.0,1372.0,0.0,387.0,387.0,0.0,1320.0,1320.0,0.0,783.0,783.0,0.0
2024-06-21,12815.0,12708.0,12886.0,,10199.0,8961.0,3570.0,3570.0,0.0,1304.0,1304.0,0.0,567.0,567.0,0.0,1680.0,1680.0,0.0,450.0,450.0,0.0,1465.0,1465.0,0.0,915.0,813.0,102.0
2024-06-22,13436.0,13436.0,13818.0,,10825.0,10115.0,3939.0,3939.0,0.0,1436.0,1436.0,0.0,574.0,574.0,0.0,1714.0,1714.0,0.0,485.0,485.0,0.0,1457.0,1457.0,0.0,914.0,914.0,0.0
2024-06-22,13436.0,13436.0,13818.0,,10825.0,10115.0,3939.0,3939.0,0.0,1436.0,1436.0,0.0,574.0,574.0,0.0,1714.0,1714.0,0.0,485.0,485.0,0.0,1457.0,1457.0,0.0,914.0,914.0,0.0
2024-06-24,15200.0,13771.0,14254.0,,13225.0,12024.0,4968.0,4788.0,180.0,1404.0,1284.0,120.0,595.0,505.0,90.0,1869.0,1579.0,290.0,502.0,442.0,60.0,1580.0,1400.0,180.0,958.0,853.0,105.0
2024-06-25,15600.0,13792.0,13792.0,,12757.0,12257.0,5257.0,5002.0,255.0,1387.0,1277.0,110.0,583.0,493.0,90.0,1977.0,1645.0,332.0,478.0,408.0,70.0,1524.0,1294.0,230.0,1061.0,846.0,215.0
2024-06-26,15400.0,13874.0,13874.0,,12981.0,12476.0,5247.0,4897.0,350.0,1338.0,1218.0,120.0,627.0,507.0,120.0,1928.0,1648.0,280.0,474.0,404.0,70.0,1583.0,1433.0,150.0,1000.0,883.0,117.0
2024-06-27,14800.0,14215.0,14393.0,,13362.0,12300.0,5063.0,4933.0,130.0,1337.0,1337.0,0.0,569.0,569.0,0.0,1762.0,1758.0,4.0,428.0,428.0,0.0,1591.0,1466.0,125.0,1007.0,952.0,55.0
2024-06-29,14800.0,13496.0,13594.0,,11737.0,10954.0,4951.0,4933.0,18.0,1337.0,1337.0,0.0,569.0,569.0,0.0,1758.0,1758.0,0.0,446.0,428.0,18.0,1466.0,1466.0,0.0,1000.0,952.0,48.0
2024-06-29,14000.0,13796.0,13796.0,,11427.0,11427.0,5050.0,4949.0,101.0,1168.0,1168.0,0.0,525.0,525.0,0.0,1612.0,1546.0,66.0,422.0,422.0,0.0,1464.0,1464.0,0.0,901.0,873.0,28.0
2024-06-30,13493.0,13493.0,13493.0,,12647.0,11601.0,4858.0,4858.0,0.0,1244.0,1244.0,0.0,436.0,436.0,0.0,1472.0,1472.0,0.0,427.0,427.0,0.0,1306.0,1306.0,0.0,907.0,907.0,0.0
2024-07-02,13800.0,13729.0,13729.0,,12548.0,11107.0,4780.0,4780.0,0.0,1234.0,1234.0,0.0,556.0,556.0,0.0,1614.0,1614.0,0.0,434.0,434.0,0.0,1308.0,1308.0,0.0,874.0,874.0,0.0
2024-07-03,14350.0,14132.0,14132.0,,12359.0,11080.0,5023.0,4975.0,48.0,1265.0,1265.0,0.0,552.0,552.0,0.0,1649.0,1649.0,0.0,434.0,434.0,0.0,1345.0,1345.0,0.0,965.0,965.0,0.0
2024-07-04,14250.0,14123.0,14123.0,,12826.0,11302.0,4887.0,4877.0,10.0,1325.0,1325.0,0.0,556.0,556.0,0.0,1657.0,1657.0,0.0,426.0,426.0,0.0,1386.0,1386.0,0.0,923.0,923.0,0.0
2024-07-05,13229.0,13229.0,13229.0,,11167.0,10655.0,4355.0,4355.0,0.0,1263.0,1263.0,0.0,550.0,550.0,0.0,1682.0,1682.0,0.0,381.0,381.0,0.0,1257.0,1257.0,0.0,847.0,847.0,0.0
2024-07-06,14620.0,14521.0,14551.0,,12608.0,10963.0,5083.0,5013.0,70.0,1335.0,1335.0,0.0,620.0,620.0,0.0,1731.0,1731.0,0.0,470.0,470.0,0.0,1422.0,1422.0,0.0,871.0,871.0,0.0
2024-07-07,15400.0,15064.0,15064.0,,13535.0,11993.0,5189.0,5089.0,100.0,1357.0,1357.0,0.0,631.0,631.0,0.0,1810.0,1810.0,0.0,495.0,495.0,0.0,1547.0,1547.0,0.0,999.0,958.0,41.0
2024-07-08,15500.0,14895.0,14895.0,,13459.0,12560.0,5252.0,5142.0,110.0,1404.0,1350.0,54.0,634.0,634.0,0.0,1835.0,1676.0,159.0,495.0,495.0,0.0,1567.0,1567.0,0.0,1018.0,993.0,25.0
2024-07-09,15450.0,15047.0,15047.0,,13415.0,12564.0,5193.0,5003.0,190.0,1471.0,1471.0,0.0,606.0,606.0,0.0,1861.0,1861.0,0.0,500.0,500.0,0.0,1564.0,1502.0,62.0,1005.0,1005.0,0.0
2024-07-10,15500.0,14096.0,14096.0,,12618.0,12361.0,5306.0,4745.0,561.0,1419.0,1419.0,0.0,588.0,488.0,100.0,1686.0,1686.0,0.0,494.0,494.0,0.0,1572.0,1462.0,110.0,1055.0,935.0,120.0
2024-07-11,14350.0,13911.0,13911.0,,12870.0,12312.0,5173.0,4973.0,200.0,1414.0,1414.0,0.0,602.0,583.0,19.0,1765.0,1765.0,0.0,487.0,487.0,0.0,1136.0,1136.0,0.0,732.0,732.0,0.0
2024-07-12,13587.0,13587.0,13801.0,,11263.0,10668.0,4379.0,4379.0,0.0,1251.0,1251.0,0.0,572.0,572.0,0.0,1649.0,1649.0,0.0,436.0,436.0,0.0,1425.0,1425.0,0.0,884.0,884.0,0.0
2024-07-13,15400.0,14973.0,14973.0,,12802.0,11407.0,5127.0,4989.0,138.0,1362.0,1362.0,0.0,611.0,611.0,0.0,1897.0,1897.0,0.0,490.0,490.0,0.0,1585.0,1585.0,0.0,883.0,833.0,50.0
2024-07-14,15700.0,15172.0,15172.0,,13745.0,12389.0,5323.0,5138.0,185.0,1430.0,1430.0,0.0,617.0,617.0,0.0,1921.0,1921.0,0.0,567.0,498.0,69.0,1463.0,1463.0,0.0,1061.0,991.0,70.0
2024-07-15,15700.0,15062.0,15062.0,,13510.0,12819.0,5406.0,5147.0,259.0,1441.0,1441.0,0.0,491.0,491.0,0.0,1875.0,1875.0,0.0,440.0,440.0,0.0,1616.0,1616.0,0.0,1063.0,968.0,95.0
2024-07-16,16000.0,15074.0,15110.0,,13557.0,12812.0,5472.0,5122.0,350.0,1419.0,1404.0,15.0,640.0,540.0,100.0,1896.0,1892.0,4.0,477.0,477.0,0.0,1631.0,1631.0,0.0,1026.0,956.0,70.0
2024-07-17,15800.0,15146.0,15146.0,,13196.0,12472.0,5300.0,5040.0,260.0,1403.0,1403.0,0.0,593.0,513.0,80.0,1888.0,1878.0,10.0,502.0,502.0,0.0,1657.0,1657.0,0.0,1032.0,1012.0,20.0
2024-07-24,14600.0,14401.0,14605.0,,13319.0,11428.0,4995.0,4987.0,8.0,1183.0,1183.0,0.0,618.0,598.0,20.0,1691.0,1691.0,0.0,473.0,473.0,0.0,1472.0,1472.0,0.0,962.0,962.0,0.0
2024-07-25,15400.0,15051.0,15051.0,,13459.0,12075.0,5153.0,5020.0,133.0,1240.0,1240.0,0.0,607.0,592.0,15.0,1875.0,1870.0,5.0,478.0,478.0,0.0,1592.0,1592.0,0.0,1068.0,1043.0,25.0
